document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
bde3e5e7-02a4-4f4a-803e-f69c25f91c63,2023-08-14 11:26:31,-5,-7,0.8
7375a861-d2f2-444e-85c6-79628e24f43a,2023-08-14 12:00:00,-5,6,0.9
f742d87b-f24f-4eb5-a9f7-5f0db6110060,2023-08-14 12:04:00,-5,-2,0.75
5f9bdb0f-d4e6-42d0-a887-4af3e85f20f4,2023-08-14 15:36:00,-4,7,0.9
f7b9c431-008f-44ef-a0bf-d53f70723fe1,2023-08-14 17:30:00,-2,5,0.6
e72e4e54-926a-4159-96e2-2f48e0c68449,2023-08-14 21:00:00,-1,5,0.6
6f53ced7-621b-4e87-80b0-b82d04f3632c,2023-08-15 03:51:00,-8,-7,0.95
7ba00b38-21cb-44a1-9b09-937fed318fa6,2023-08-15 06:34:32,-6,-4,0.8
58498001-644b-4b09-8cff-fb45d2cda1c0,2023-08-15 09:16:44,-8,-7,1.0
61d1f416-bcb3-4dd0-9ea2-688f261313d8,2023-08-15 09:33:00,-7,-4,0.8
ba506afe-2873-48c8-a7b0-2a983ecc85d7,2023-08-15 09:58:00,-7,-6,0.9
0f8260fa-b624-4cf3-ab5f-3168cda749fc,2023-08-16 07:33:54,-7,-5,0.9
1a120dde-c5c3-4f9e-8079-88e26ac1b4a2,2023-08-16 09:02:33,-6,-3,0.8
e5d577a9-09d4-4cc2-b3cf-a753d753ba48,2023-08-16 10:00:00,8,7,0.9
57255e89-2479-4929-a611-26f9f1b36dce,2023-08-16 13:22:00,-8,-3,0.9
891e9360-ec2b-49a2-9a81-0e6590ec9197,2023-08-16 15:07:00,-5,-8,0.9
db1ef52a-d506-4066-b80a-988ab50def23,2023-08-16 15:59:00,-8,-6,0.9
28cd04d3-3152-4af8-9dff-fd1df19a96be,2023-08-17 07:09:17,-6,-8,0.9
cb0f631a-b052-420a-a8ec-02907cb0a682,2023-08-17 09:28:17,-5,-3,0.6
f1f93401-2923-48f2-9536-2f664f2b3e24,2023-08-17 12:58:00,-8,-9,0.9
b13510f8-9f88-412a-a459-1003d38be0c3,2023-08-18 08:40:17,-3,4,0.6
a3ac114d-1a63-48cd-b330-47784ebe05b4,2023-08-18 09:28:09,-2,6,0.9
290625ba-7fc9-4f92-9ca5-8a50e302e471,2023-08-18 10:14:00,-5,3,0.8
97a3b58c-b16a-4f6f-8c78-6928b165d46b,2023-08-18 10:50:50,-5,-8,0.9
e8ae5f83-91c1-4725-9e0e-cc2d8c9d8f57,2023-08-20 03:02:17,5,7,0.9
a575411e-74e2-4157-bed5-3e4d4c18c433,2023-08-20 10:34:33,-1,7,0.9
