document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
36b79907-4ffe-4b3c-841b-406390bdf63f,2024-06-03 06:58:28,-1,5,0.8
3b66dbc6-848a-408f-a961-4576985d3e02,2024-06-03 07:26:14,6,8,0.95
5facd7b7-53c0-45d3-9709-c9fbabfc73e4,2024-06-03 11:55:23,-1,4,0.8
0993e2af-2770-4df4-9712-9930fbe58a12,2024-06-03 12:16:04,-5,7,0.9
1d2a9645-1381-4e91-b6c6-92e863f67e97,2024-06-03 13:09:00,-5,-3,0.6
ee96c814-f779-4f3d-a3a1-d3228510bc00,2024-06-03 14:11:33,-5,-7,0.6
39d9e50b-4a16-402f-8e43-e9096a80cda0,2024-06-03 14:18:00,-1,7,0.9
9df0c1b6-25e3-4c3b-a4d3-c8b956e0e058,2024-06-03 16:02:38,-2,5,0.6
1e2e1d76-85f3-4f5e-b02f-9b15f77b0930,2024-06-04 08:00:00,-5,3,0.6
3744bdd6-1731-4404-86e1-b22a528cbc8b,2024-06-04 08:17:00,-3,1,0.6
2ad8dff8-dd25-44c0-87d7-f5fdc83ed461,2024-06-04 09:53:00,-7,-3,0.9
f6d7490e-06cb-4514-8d44-a4d98d356ec9,2024-06-04 10:20:45,7,9,0.9
188012c9-b40d-4612-b054-9becaf177fd7,2024-06-04 13:16:35,-3,1,0.4
a9c5fcdf-806e-4d4a-9a12-73d35fcbfcf9,2024-06-05 08:32:39,-8,7,0.9
573b73ca-06a2-46ec-bc47-46eda90b9681,2024-06-05 10:19:00,-5,-3,0.6
1d26351f-d180-46a9-8c0f-675c43cb6059,2024-06-05 11:00:00,-2,5,0.6
81f39382-3ac3-4b8a-9f54-0aa10e97eff2,2024-06-05 11:18:00,-5,3,0.8
48fdbe5f-8533-4480-8a50-c5664d78e1f1,2024-06-05 12:05:00,-3,0,0.6
8089400f-7edf-4f61-bc61-c9c653c13356,2024-06-05 16:36:59,-5,4,0.9
73c9dc97-4ae6-4605-bcce-82443990e748,2024-06-06 07:59:00,-5,-7,0.9
fb9a221c-61a9-4940-b3e2-daddc76c8ec4,2024-06-06 08:00:00,4,6,0.8
251d0574-9256-45d0-9b18-fedeaec143a0,2024-06-06 08:49:00,-1,4,0.8
b9a9fb18-5055-419e-a525-8e6220249618,2024-06-06 10:43:00,-5,3,0.75
3e4f7e7b-010f-46a4-a055-a47e97cad339,2024-06-06 11:35:00,-5,3,0.8
64e418c0-62b9-4104-998b-74e5b944b0d0,2024-06-06 12:36:16,5,-2,0.75
e1f5fd69-23b9-482d-ae09-3d63849df0f0,2024-06-06 14:22:00,-3,5,0.9
d8759979-a179-4a06-89f5-cef53849ae08,2024-06-06 19:38:42,-1,4,0.6
2b566960-d644-4bea-83a6-3df71c70db4a,2024-06-07 03:40:00,-5,3,0.8
312c0bfb-19ed-42a2-90e8-4542638ed02f,2024-06-07 08:20:59,-5,3,0.7
e15b610d-cf4f-4c34-9aa9-69aebc8dc9e3,2024-06-07 08:45:11,-3,5,0.9
da8847a3-f7cc-46f8-ba22-b4a9eacf1696,2024-06-07 08:55:19,-2,4,0.8
b81b7dd9-a1d1-480e-8fe6-8a495d01fd10,2024-06-07 09:01:00,-3,2,0.6
5faf8162-d02d-47c4-93a2-3f5692a0c13c,2024-06-07 10:17:33,-7,-5,0.9
ca916b54-669f-41c4-a822-97da76b237ec,2024-06-07 20:17:44,-3,5,0.8
c0a03ef3-dc43-4199-8afe-66772f20dcb6,2024-06-08 08:18:40,-5,1,0.9
a5fa6795-2bf7-4e6c-ae9c-50b22e0062a9,2024-06-08 09:34:39,-5,3,0.8
7ab62e02-8a76-4ad1-a024-ac958ba5b503,2024-06-09 07:32:00,-8,-7,0.95
9ce48c54-7ded-4801-af05-e8d93548cb34,2024-06-09 11:07:14,-5,-3,0.6
e4bcc32b-bf8a-4ae5-b0fa-5be88903119b,2024-06-09 20:31:27,7,5,0.9
