document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
f2ad753a-f213-427d-9eb9-9f2ac6da7412,2023-07-03 05:14:54,3,5,0.9
e88278af-2c20-4ec6-8090-b8401bd34f4f,2023-07-03 12:00:00,3,5,0.6
6972f8c2-213e-4b08-9df8-0d23ad7f6987,2023-07-03 12:45:00,7,5,0.9
52db9e82-507d-4bfa-b443-d71f99438a65,2023-07-04 07:14:39,-1,3,0.85
06dd066a-4e72-42a0-935e-806379b13fb0,2023-07-04 07:56:29,-2,5,0.6
d963cc2f-d7e7-4266-bcfa-c97a230b6ce5,2023-07-04 09:03:58,-3,6,0.9
de90ae69-4e22-4b78-b754-dfd590f70f13,2023-07-04 11:16:00,-1,5,0.9
80b17a6f-22dc-47f8-ac7e-acc74bbba5af,2023-07-04 14:00:24,-2,5,0.6
7088436b-8f08-48ec-a6c9-d702811bd796,2023-07-05 05:22:00,-3,5,0.8
6fd42e2d-dee4-4196-9006-e0d1cb9ec59c,2023-07-05 06:13:32,-2,7,0.9
a1a89432-d2a3-4b33-9289-74a5ebd5ca90,2023-07-05 07:36:03,4,7,0.9
246705c7-3cd3-491f-a8c7-693cac07fadd,2023-07-05 08:13:45,-1,8,0.9
72f8f602-2d6c-44cc-a81c-43859803d3d1,2023-07-05 08:20:00,-1,5,0.65
0c447f67-c271-4ae5-9145-c2670cd4a92a,2023-07-05 08:26:31,-7,-5,0.9
7695e2f8-9f21-4535-a94a-610b3a80fb73,2023-07-05 09:56:00,-5,4,0.8
b61069e6-c9e5-4ecc-88f9-afd5ed9a0a6d,2023-07-05 15:00:00,-5,-7,0.9
d2b1db61-95aa-4861-98ca-064a9385c386,2023-07-06 01:21:00,7,8,0.9
86a19c43-4646-4fa8-9468-18813dbb3fc3,2023-07-06 03:05:00,-3,5,0.9
acaa7b0e-cd38-41a0-9f4d-49fc7e539a49,2023-07-06 09:08:16,-5,2,0.8
cf04da49-8dbe-4e11-94c4-5949afc26b4c,2023-07-06 09:31:00,-2,4,0.6
3a65e6b0-43be-475c-b9e5-13d537e13651,2023-07-06 11:22:52,-8,-5,0.9
86ef8a9a-90b2-496d-a28e-e5a7c40b8688,2023-07-06 11:48:25,-3,7,0.9
84f7aacf-fba1-4010-a2a6-226bd33bea4a,2023-07-06 13:00:00,-5,-8,0.95
cfc34f3b-dbd1-453e-9ff9-0576518818d3,2023-07-06 13:27:00,-2,6,0.9
0a6bb6dc-e26d-4cae-a0ec-656d893b73bd,2023-07-06 15:24:00,-5,-3,0.8
0c18d2b9-2c21-4633-8e3f-0cd6fe07c588,2023-07-07 06:24:00,-5,7,0.9
1590c1c8-c681-4904-b14e-c8239afb6d03,2023-07-07 10:20:02,7,5,0.9
2bf1ce80-a786-42cb-8fb9-ddd7985dfe41,2023-07-07 19:08:00,-2,4,0.8
e7bd7297-79af-4c7d-8ba8-1a0f5650c819,2023-07-08 10:34:10,-2,5,0.6
80dbe8c1-eedf-4035-bea8-bd2f85391de9,2023-07-09 04:32:19,-4,3,0.9
c48cc869-674b-41ae-8999-653f0f14d373,2023-07-09 07:38:26,-2,5,0.75
10d6635d-50f2-4bb1-bfe6-736cc10589b7,2023-07-09 10:06:06,-3,5,0.8
