document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
5c17bc42-fb29-4262-adf9-2f1c1acd151c,2024-09-09 04:50:00,-5,3,0.2
a09b2021-5998-4343-a950-0c9395bcc713,2024-09-09 11:26:00,-5,3,0.8
e20276e0-1361-46dc-88ae-6e9bfaaade32,2024-09-09 11:34:12,-6,3,0.9
e44b068e-ef52-4fd6-9896-5e8d756513ff,2024-09-09 12:00:00,-1,7,0.9
11cea1d9-d3ac-42d7-8f76-44b8e69a8f9d,2024-09-09 12:51:33,-5,1,0.75
0fa2638d-f559-4279-a6cb-ad2493dd62f9,2024-09-09 13:24:38,-3,5,0.6
621322e9-30ac-4e9e-87c9-a04289998221,2024-09-09 14:58:33,-2,7,0.9
df638035-47b1-4354-b76e-edf4b38a5906,2024-09-09 15:21:00,-2,5,0.6
0b02136d-a890-4942-bbfe-e9afe2c47790,2024-09-09 22:39:43,-8,-5,0.95
b5f5ad57-909b-44a5-a6ca-6c699ce2ca10,2024-09-10 05:37:16,-5,-7,0.9
aeba60b3-1906-4e44-8d70-b7c5ae67fb55,2024-09-10 06:35:32,-6,3,0.8
47a78397-c673-405e-a0ab-b6cffb970a7e,2024-09-10 06:38:11,-8,-5,0.9
bcb622b9-6b94-4c3c-80d9-1a8bbe41573e,2024-09-10 06:38:11,-8,-5,0.95
b450f066-d293-4b9f-bc80-fa0fba9d32bd,2024-09-10 07:30:05,-8,-5,0.9
6db261ec-0ecd-495f-afb2-cff24e224db3,2024-09-10 08:26:51,-3,6,0.9
48640d8b-fc28-424e-90c3-2f2eaeb5ca0d,2024-09-10 09:12:01,-5,3,0.75
1665c98c-3f19-4160-a76a-35db88f4e6e3,2024-09-10 09:45:00,-6,-7,0.9
af58b4a6-8a8a-4410-8724-f8bfd45f16bc,2024-09-11 06:00:00,-8,-5,0.9
c3abb286-e417-4db6-858e-ebdc0866169e,2024-09-11 07:45:00,-8,-6,0.9
50484250-d734-4607-8273-ab21967c64ee,2024-09-11 09:15:05,-3,7,0.9
1e8e48c5-f35b-42bd-90fa-7ef2a0e98f2d,2024-09-11 10:54:00,-5,-8,0.9
8c144e08-d109-4e1a-b6f5-5e8c4ef4071d,2024-09-11 15:36:06,-8,-6,0.9
5faa40b0-ea75-48b8-b5d1-bb78445625be,2024-09-11 16:02:00,-7,-5,0.95
25d4737f-5d98-45f3-be07-75d3eea42d8c,2024-09-11 16:02:00,-5,3,0.8
883d6693-d590-4c54-a692-68fdb5dd6bcf,2024-09-11 18:41:14,-5,-8,0.95
c6844f43-fa49-46ea-b190-2f9108208e80,2024-09-12 08:45:52,1,5,0.8
801fe03e-8f7b-41e6-98b8-4cceb7ae1551,2024-09-12 10:00:31,-2,1,0.6
00656221-6abd-4692-8392-94bd4fd88bdb,2024-09-12 13:15:00,-5,8,0.9
b6dcd960-6438-43d6-b85d-8e81ac2d6c76,2024-09-12 15:06:17,-5,-3,0.9
7d6e0599-3a4e-415e-8c90-b7589c1ae9db,2024-09-12 17:15:00,-5,-3,0.6
4647b7f9-1bfd-4180-a07b-ed735cc6cb68,2024-09-12 21:23:35,-6,-7,0.9
0ef864a7-d9de-49a7-96d2-a6214236c18d,2024-09-13 04:52:00,-4,-5,0.75
cc832bf8-3010-4f71-90cf-68ae87615d65,2024-09-13 11:30:36,-5,-7,0.8
a90338fe-4f8e-4dd4-952d-45422e778cd6,2024-09-13 13:30:03,-1,3,0.6
f3baeada-13c1-4cfe-9398-5170c750d48d,2024-09-13 13:34:52,-4,3,0.8
1d6a4f13-432f-41e1-87e7-2a974ce372f1,2024-09-13 15:14:04,-1,7,0.9
6bd23a58-4f0a-45d5-a4aa-492013befd1f,2024-09-13 15:27:23,-5,3,0.6
cadb0051-0671-4df0-8967-9d8c1686366d,2024-09-13 16:01:00,-5,-8,0.9
0c9998a2-cffc-4025-92b6-ea8d6c465367,2024-09-14 04:00:00,-6,-5,0.9
fcd95221-d489-4503-86cd-75bb42f34518,2024-09-14 06:03:20,-4,-6,0.75
c3043b06-5e90-4f6b-a912-8de8e40fcc83,2024-09-14 13:40:00,-5,-7,0.9
