document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
c610cb3a-5799-41e2-bf7d-e638ee7047fd,2024-01-29 09:15:11,-6,-8,0.9
a7ea9b8e-1a8e-4899-860d-69a08f080b55,2024-01-29 11:28:00,-5,7,0.9
1bd4a023-2a06-4003-ad86-6a33d7b1a117,2024-01-29 11:48:00,-7,-3,0.9
45ebb2b4-1bfa-48c5-a6dd-3ab7be93bbc9,2024-01-29 12:56:00,-5,-7,0.9
4fc98967-1d22-490e-9e7e-6e39ce22cf17,2024-01-29 16:06:08,-9,-7,0.9
35531eef-3af6-48eb-be6b-8c834e0411bb,2024-01-29 21:16:11,4,6,0.75
0efbb27a-beb0-4b49-84e6-cbbb1d7979f1,2024-01-30 09:25:10,-4,-2,0.75
f9d77a20-9d65-4981-b62f-faaaac92a71f,2024-01-30 10:10:24,-8,-6,0.9
e2cbb16a-7c4b-4c61-89a4-5d51cafd6e60,2024-01-30 10:14:00,2,5,0.9
8f01e77b-fe83-4b96-a5f3-9f9d384d9636,2024-01-30 10:25:00,-8,-5,0.9
08dd85b5-c4a8-4db0-9cfa-e9501e7b400a,2024-01-30 10:51:40,1,-3,0.8
f4707594-8658-430f-87d9-07d891f1b44e,2024-01-30 11:04:43,-4,1,0.8
170ee4df-32f2-4e4c-b6cf-a5d91fb5d8b3,2024-01-30 11:08:00,-3,-4,0.6
967d2273-ea02-4e62-bc1b-bf26b236ef96,2024-01-30 11:57:37,-6,-8,0.9
e0680a1c-44d9-4e44-a4fb-9ca6b50daa57,2024-01-30 12:25:00,-6,-4,0.8
ac9a479f-d520-4781-9004-6516f9e1f35f,2024-01-30 13:44:00,-5,4,0.7
65cdb541-7c77-4b64-afc7-1d143b167aa8,2024-01-30 14:16:33,-5,-3,0.7
1a33d168-2c17-48bb-86d3-a81b0b198a32,2024-01-30 14:43:00,-6,1,0.8
e83bb54c-84a4-4900-94c1-3bf3f6f04969,2024-01-30 15:49:27,-8,-7,0.9
044c3736-df85-42d6-aef7-74a40306186a,2024-02-01 05:57:22,0,6,0.9
62d910de-af75-4335-b085-ae5eb15360b4,2024-02-01 06:59:21,-5,3,0.8
af43d10d-846e-4032-acf1-fa49ddbf1527,2024-02-01 10:21:43,7,5,0.9
8c39c156-8df6-4f72-a614-12e1c9d82481,2024-02-01 10:35:00,6,3,0.9
515024b7-f96f-4468-be60-9c07e145bb82,2024-02-01 17:41:00,-5,3,0.6
f6b5a64e-fd48-414b-8e02-cf924149f82b,2024-02-02 05:20:55,-5,-3,0.7
9c29f166-42f2-4307-b041-6051554b098c,2024-02-02 09:00:01,-4,7,0.75
2b1dc0ab-fc4d-476a-8334-91994dfd4bf1,2024-02-02 09:12:00,-1,8,0.9
ab520c78-3a64-43a5-a3c0-9538bb4f24c2,2024-02-02 09:13:08,-1,3,0.8
63963a54-c089-4dc6-8f1b-a7931da5fde1,2024-02-02 11:39:53,-5,-3,0.6
ea42cf6a-2f66-40c8-9df8-a67750bdf8b8,2024-02-02 12:55:48,-3,-5,0.6
9a093dc4-55f7-4c01-b87d-edf983830018,2024-02-02 16:21:00,-1,5,0.9
af11afff-61b6-45aa-b3de-f14d3d094a16,2024-02-02 16:45:00,-3,6,0.8
93286061-0dcc-4277-b6d8-aa889b3478e1,2024-02-02 17:05:24,-5,3,0.6
5da9214d-fb04-4faa-96ec-483b0c4bd041,2024-02-02 17:31:23,-5,-7,0.9
c01d163f-4652-4900-9f41-63ef5f255b17,2024-02-02 17:55:29,-1,4,0.9
bbba71bd-71c0-40b9-8bd8-555871e056c5,2024-02-03 18:33:09,-1,7,0.9
0c557fce-43c5-489c-92b5-db6b1cf31f4b,2024-02-04 09:35:00,-5,-7,0.9
4c8a8937-3bbb-421a-aa47-c51115187794,2024-02-04 10:33:00,-5,3,0.7
