document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
c02507c5-e640-46c0-b477-5c354982fb26,2023-10-23 08:18:00,-8,-5,0.9
e877755a-d517-4200-abaa-9f9d655756f0,2023-10-23 09:27:00,-6,-4,0.75
cb9a969e-f05e-43d9-b219-2ac6f33e4d6b,2023-10-23 12:15:24,-8,-5,0.9
b357ddb5-8f13-48f4-983b-07dede81f50d,2023-10-23 12:51:02,-8,-6,0.9
07b41f5b-ae5e-4a9c-98da-436993e523f7,2023-10-23 13:41:38,-5,-7,0.9
911073be-0de6-422d-8861-10dafc817d84,2023-10-24 07:25:00,-8,-6,0.9
ef64d3e0-a9c1-4f69-b27f-c15cc4290771,2023-10-24 08:57:51,-8,6,0.9
682c1df0-7c43-4dd4-a0fa-6a793a8fbb19,2023-10-24 09:19:52,-4,-2,0.75
424dc821-6c91-471a-b9de-b97883cd5091,2023-10-24 09:28:00,-8,-7,0.95
de13ca61-d12b-4737-a823-d96aabbb1eec,2023-10-24 13:19:42,4,6,0.8
6955f0a2-fa35-46cd-8e9f-481b9f8b6048,2023-10-24 14:12:14,-1,5,0.8
bad9a932-1aa1-4ee6-814b-2b0238266013,2023-10-24 20:15:09,-3,5,0.6
eccd5436-6eba-4f39-98ef-3963ae7e195e,2023-10-25 04:05:37,-1,5,0.6
65ba12c8-4c68-4fcf-b31a-cd76fac4250c,2023-10-25 08:33:22,-4,-2,0.6
b2786243-0ea5-4c23-a453-769d553ba257,2023-10-25 08:35:52,-5,4,0.85
75487e80-1ba9-4b4d-9ad4-5529f70b0b93,2023-10-25 09:20:10,-1,7,0.9
138b86d6-92ce-4f06-9303-b4694d4b5eec,2023-10-25 09:22:28,4,6,0.9
34fa80e3-d97d-4e90-9eb7-488fe6dbb3f7,2023-10-25 10:40:00,-4,-3,0.8
69088276-2b1f-4d22-8a94-31aaadafff16,2023-10-25 11:21:37,-6,-4,0.8
3c48d795-deb8-401a-8717-99fe30af506f,2023-10-25 12:57:36,-1,8,0.9
4b0a1dbe-9c71-4f87-8245-8c3e167725b1,2023-10-25 13:35:50,-1,3,0.6
f693fb82-e8f8-456e-b4fa-41c0b0a024d9,2023-10-25 15:50:00,-2,8,0.9
7397c967-b7ed-470e-9b0c-d1bfde60f559,2023-10-26 10:10:32,-3,6,0.8
bfbc607c-cdb6-4dc6-aabe-b1d5a29af0c0,2023-10-26 13:49:51,5,8,0.9
071e2598-4ea2-4d10-badf-9cac960611eb,2023-10-26 16:46:00,-1,5,0.65
a7f3633e-080c-44bb-9de9-6673e9f63f70,2023-10-26 16:49:22,7,5,0.9
473ff219-b01c-4c56-9dc0-4627e0e9f9e0,2023-10-27 03:07:00,-7,-3,0.2
2a8cd17b-882e-4d9e-b3a5-50f9db79671a,2023-10-27 04:04:10,-3,1,0.6
4aafd001-e2ae-4926-b745-efc91da0076c,2023-10-27 09:10:07,-5,3,0.65
ce745274-6a25-4f5a-92b2-f55a527312ef,2023-10-27 10:00:00,-5,-3,0.8
4b2651ce-74da-47eb-984f-5a3153c34202,2023-10-27 13:19:10,-5,-3,0.8
441b0a9e-6cd8-478d-b2c1-a3a2e1d0d43d,2023-10-28 17:30:34,-4,2,0.7
