document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
8fa1083a-c31f-45e5-b368-92fe00523f2b,2023-12-18 06:50:50,-1,3,0.9
8d2a5fa1-d2be-4436-b372-c03d0322b454,2023-12-18 11:02:04,-5,-8,1.0
1d0a4392-aac1-4a69-82c6-6e003dc8e3b6,2023-12-18 12:42:52,-5,3,0.8
14b6b3d1-e24e-446d-b962-dfe2dd785f2a,2023-12-18 13:07:00,-7,-9,0.9
e98c7d32-cc05-479f-b03b-6e3a663da3cf,2023-12-18 15:37:57,-7,-3,0.9
01c01691-27b7-4c4d-99ec-b6e80e7ae157,2023-12-18 16:02:09,-5,3,0.75
3d0e1f51-8a95-4e88-9102-14f382674cf3,2023-12-18 16:09:00,-3,6,0.9
ef33b31d-1ac3-4527-8ec6-9ec78dc32e5d,2023-12-18 18:00:00,-1,6,0.85
7b3531b2-d0d5-454a-82e5-a0bbeba3364e,2023-12-19 14:32:00,-3,7,0.9
d277ac5c-bded-40d5-850a-20891d9e8808,2023-12-19 15:17:00,-7,-4,0.95
50a79c79-8645-45bd-aa05-ef374e421abb,2023-12-19 16:22:00,-5,3,0.4
63f788a0-ee2c-4d36-9135-228e28637260,2023-12-19 17:40:00,-3,1,0.2
0a8dfbce-f6e7-4450-a34c-f052a977f841,2023-12-20 04:00:00,-5,0,0.75
45d46d8e-704e-4094-a0dc-b4d6bdd3c272,2023-12-20 06:12:00,-8,-5,0.9
ee25d0a3-0343-478c-bbc4-4039bd5d3f86,2023-12-20 06:57:42,-8,-6,0.9
cef89954-f082-40e2-ad53-8203067ae459,2023-12-20 07:11:50,-7,-5,0.9
e69156b3-189d-43c5-bc7d-c068c4424d2e,2023-12-20 09:21:27,-5,-3,0.75
f88c8758-64c0-4560-98bf-0ac94461aa57,2023-12-20 10:30:05,-7,-4,0.9
c79b9d65-14d9-4e56-8a27-41c77dc120e8,2023-12-20 12:00:00,-3,2,0.6
dbe81f69-e72f-4386-b62b-0f0f4d9a2431,2023-12-20 18:18:00,-7,5,0.9
99df4eb2-9509-491b-86c1-b30c86665c75,2023-12-20 18:42:44,-1,5,0.8
fbf5ef78-2b7a-4f70-b3ac-56f1c1a58fba,2023-12-20 19:46:00,-7,-5,0.9
e2ff58fc-63af-496c-bca2-c55ad81a9e4f,2023-12-21 14:49:16,-3,5,0.9
ec4cb493-374c-42bd-ba83-78557fb4c3dc,2023-12-21 15:36:52,-3,-5,0.8
c7081ae5-abf2-49ae-bc4d-52d1b01a6818,2023-12-21 19:41:00,-5,-7,0.35
775066e4-ae37-4af6-9088-eda1b5148642,2023-12-22 15:00:00,-5,-3,0.9
02ba2df2-bd04-4e38-9d0d-caa16676508d,2023-12-22 17:03:12,-5,-7,0.95
54d4b522-195f-42de-a9ec-9c138e94f82a,2023-12-23 05:00:00,0,-5,0.75
9776bc0c-df46-4868-b3be-fa286d21613d,2023-12-23 05:40:00,-5,-3,0.9
55480374-60bf-4a0f-89e4-3f02d9c1b0cd,2023-12-24 05:00:00,-2,7,0.9
