document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
bcf78ec9-76a9-4b01-bbad-50be27a2fdf1,2024-03-18 07:30:37,-1,2,0.6
01bc9ef0-7af4-496c-8c0c-2974a2047fe9,2024-03-18 07:36:16,-1,5,0.8
f978f4ab-9c40-499a-b813-0dd4e2312b53,2024-03-18 08:00:00,-8,-6,0.95
0a728423-6c42-4446-9f28-fdbc207fbaa1,2024-03-18 09:47:32,-5,-7,0.6
dab94d85-095f-47ba-b0d8-87e275f71a9c,2024-03-18 13:06:43,-2,5,0.8
e91876d7-a7cf-43ce-88d7-0164bca02848,2024-03-18 19:41:00,0,6,0.8
7cb81ba0-eb02-4d7e-9332-cb0141640d04,2024-03-18 22:21:15,-8,-7,0.9
2448aab6-7866-470e-abb0-7c584290bc62,2024-03-19 10:30:58,8,5,0.9
53517908-1f66-4e60-820e-9de447d6e746,2024-03-19 11:55:00,6,4,0.9
1421aae2-3187-43fd-9dec-a881fd7679c7,2024-03-19 12:12:00,-4,5,0.75
0abe5070-acdc-4543-a8e8-c712ca1d2557,2024-03-19 14:19:28,4,7,0.8
84af88ec-d674-41a3-8e77-4d7fdb932c7d,2024-03-19 15:05:00,4,6,0.9
1dd8186f-23a6-461d-a505-749f2cababa6,2024-03-19 20:21:59,-6,-8,0.8
8cd6346f-99c6-49d1-889f-d7315682ccba,2024-03-20 09:37:00,-5,-3,0.7
47efc3f5-89be-4a26-b2dc-27212bc2e9bb,2024-03-20 11:13:00,-1,3,0.65
0789a9b0-5976-4e91-8d6d-506a60a96c05,2024-03-20 11:15:00,-1,7,0.95
acc48ee0-4298-4869-8eef-27b655615c29,2024-03-20 12:00:00,-1,5,0.6
1b847ec2-955e-4d31-b886-ca506dbbec17,2024-03-20 12:26:45,-1,7,0.95
db876547-0b2b-4f9e-84c4-6b5d20cadd94,2024-03-20 12:52:47,-2,6,0.75
18484c65-95ea-4986-b64e-8c7a1f4a98df,2024-03-20 14:42:25,-5,-6,0.9
f649c74a-106c-4a57-981b-c43a3a445000,2024-03-20 16:05:56,-3,5,0.6
929a1b8a-50c9-4a96-9452-cc19dd6c54c6,2024-03-20 18:58:00,-5,3,0.8
8e873f4f-187c-4dff-bc78-6e2df737a163,2024-03-21 03:27:09,3,6,0.75
9222df2b-4b20-4834-9fda-f47ef4984827,2024-03-21 08:47:01,-8,-4,0.95
de9840f7-4134-43d5-ba72-d1ca73dd5865,2024-03-21 10:40:00,-5,3,0.6
904d4fe0-c62b-4490-94ec-3b2883f4af57,2024-03-21 12:00:00,-1,3,0.6
d1925e73-2408-488b-95bc-c4a1a6383eab,2024-03-21 13:41:00,8,6,0.9
e511927b-addc-42b6-9a49-d26deddce143,2024-03-21 14:56:00,7,8,0.95
44cdb65e-bb86-4038-aec6-543c998c3c35,2024-03-21 18:00:49,-5,3,0.8
1818c984-3fe4-4d8a-b7f1-d08f80867884,2024-03-22 07:59:00,-2,0,0.6
c2468765-1b4f-4ecc-bdf0-82669948762a,2024-03-22 08:11:19,-8,-7,1.0
b4b18161-6b24-43f5-9f16-ab423537ba06,2024-03-22 10:00:00,-5,-3,0.8
de5e61f9-1b3a-4400-9224-30391c5d9fed,2024-03-22 10:11:30,-5,3,0.8
6a77d04c-7c88-4f0d-864e-f3f6c6d5bb0a,2024-03-22 10:11:36,-3,-5,0.8
2a2b0dde-06de-4675-ba9a-9cf6db2625e9,2024-03-22 10:59:37,-5,2,0.8
9d88757e-1fb0-4814-be53-3255a91eec39,2024-03-22 11:15:57,-2,7,0.9
fc7b6b81-f5bb-48b2-8f73-9b985c85b686,2024-03-22 13:39:48,-3,-7,0.85
96113654-09cd-4ffe-bee4-e8b45bc866c3,2024-03-22 14:05:09,-3,2,0.2
ffadfeb6-2591-4033-b6cf-20b30b9e95b5,2024-03-22 15:36:00,-7,3,0.8
fa030f07-4b38-472d-8ee0-92a36ba67ed2,2024-03-22 15:59:00,-3,2,0.9
bf24448b-04a2-4fb7-bb12-c3e57ef10b61,2024-03-23 10:33:27,-2,5,0.8
00db3c5b-02c9-42ad-bfdc-aa1f719c643a,2024-03-23 10:55:00,-2,6,0.8
