document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
bc89bc69-eb05-4e3d-9a9f-f91ddf75d45c,2023-03-20 06:34:18,7,2,0.9
1a77e639-2917-4bc3-ab50-db050baa10d3,2023-03-20 08:00:00,-7,-3,0.9
fad2d965-7323-4dcb-a23a-080e592ad18b,2023-03-20 09:21:33,-1,4,0.6
065eba18-e6c4-49d1-9a75-350c81ac0cfd,2023-03-20 12:27:25,8,7,0.9
5a159b31-38d3-4d09-8937-bbf3071b4a96,2023-03-20 13:37:00,-3,5,0.6
28c35d0d-41f0-439a-9b0c-4861053ea6ab,2023-03-21 10:43:23,-3,7,0.9
3d66b092-ec12-4f5c-884b-418b1c716822,2023-03-21 13:13:00,-5,-3,0.4
20805b5d-790b-48e2-b91e-ed273c5195eb,2023-03-21 13:33:05,-1,8,0.95
430403d3-e05c-4650-86ca-b50da9fcad1a,2023-03-22 06:40:00,-5,-7,0.9
edcf9e35-4004-4f1b-b6bd-441871515fd2,2023-03-22 14:02:23,-5,3,0.6
c81e9746-71e2-47ed-9247-f8498cae96f1,2023-03-22 14:36:27,-2,6,0.75
a2664ddd-559a-4a25-ab50-24cc9852644e,2023-03-23 03:52:00,8,5,0.9
95fe11f4-95fb-4663-a213-d776340722a2,2023-03-23 14:40:55,7,5,0.9
5500749e-f9fd-49dd-b184-4d5d0cc75c9e,2023-03-23 14:40:55,-2,7,0.9
2231a875-d13f-4b27-b5cb-0d584cc27217,2023-03-23 16:43:24,-5,8,0.9
398e2b50-6cd2-4d55-b999-7cdbe419b847,2023-03-24 10:07:11,-3,5,0.8
e6a229a4-10a3-44e6-895d-94e12f47db40,2023-03-24 15:03:40,-5,7,0.75
41be3a0d-a793-4a09-a4e8-23b229ac3d81,2023-03-24 15:37:00,5,6,0.9
