document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
45862d6b-2517-4e46-9155-4db168496d0d,2023-08-01 06:43:00,-8,-6,0.95
21227050-1dc5-4507-b945-1e23e3cc0f8d,2023-08-01 07:26:29,-8,-5,0.9
ae3a3d55-5979-4650-9717-345b2a9a8cc2,2023-08-01 11:07:00,-8,6,0.95
46a5e0c7-9d4b-483b-b557-df460f23620f,2023-08-01 12:19:00,-5,1,0.6
1735b53c-56e1-4ddd-828b-a22ea6f3cf0d,2023-08-01 15:15:26,-4,3,0.8
95aabb66-1732-4f48-a476-f588540454f2,2023-08-01 16:47:00,-8,5,0.85
19e35702-5f67-41e6-874b-3d5a5014d583,2023-08-02 03:16:00,-6,-4,0.9
b12f825f-5000-4acc-90b3-91fd9e13915b,2023-08-02 10:21:41,-5,-3,0.8
e37b2b2b-6a05-42a2-b704-aa472b321f93,2023-08-02 10:28:32,-8,-5,0.9
00f3c1a7-7c86-4797-bad2-67737f1be28a,2023-08-02 12:18:31,-5,-3,0.6
0c2c6716-8023-40f9-958d-145257124454,2023-08-02 18:01:00,-2,1,0.6
3985e423-9b10-4667-be44-0e440fcb6c3b,2023-08-03 08:00:15,8,6,0.9
db8a76e3-ebcf-47fb-b4e4-89fb155bc9ce,2023-08-03 09:40:36,-5,3,0.8
f7ea5e10-f024-47e8-baf7-ba1419c87763,2023-08-03 14:32:00,-2,5,0.8
3fa28b5d-33b2-485f-a4cb-9b603044114a,2023-08-03 16:00:35,-5,-3,0.8
4d10a254-e215-4fe9-add3-75a8796e958d,2023-08-03 20:29:19,-5,4,0.8
7b401692-4806-4cbc-960f-a57774a44f59,2023-08-04 08:54:17,-5,7,0.9
9125bdbc-7991-4696-b678-97352fb2dbd1,2023-08-04 11:58:00,-7,-5,0.9
ba28af3e-79d5-4f2e-9a6f-b282d2361b17,2023-08-04 13:16:40,-3,-5,0.65
cb78d736-0de8-48ce-9269-da6a10162740,2023-08-04 13:40:53,7,3,0.9
9fc037e6-f638-4975-8ca4-064bde3021c1,2023-08-05 01:09:38,5,7,0.8
0eec3ac2-9d07-4e03-8d50-40c57b6c7c9c,2023-08-05 13:09:00,-8,-7,0.95
b16bcbaf-eac5-46b4-a58a-a289d7ff2311,2023-08-06 06:20:19,-3,6,0.9
5a2559ce-aca4-4e90-83a5-cb686db45f0f,2023-08-06 07:10:00,-5,-7,0.6
