document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
e90e1717-a30e-410e-a716-979418e5e0ec,2024-10-21 02:56:00,-5,-3,0.8
d17dbd94-1284-499b-b4e0-804515a99c89,2024-10-21 08:25:00,-5,-3,0.6
34f0bfca-0b48-4082-9beb-288cc9f2fa6a,2024-10-21 09:14:22,-2,5,0.9
acddc78b-429e-4181-9a2f-790c8af88e07,2024-10-21 09:18:00,-5,3,0.9
524ba133-af4b-49cd-8901-c87e0ee12e57,2024-10-21 12:56:34,-5,-8,0.9
1f171c1e-fe3b-4675-902e-7a12dd7efab9,2024-10-21 15:10:24,-1,5,0.6
62b3a11f-2918-491d-a072-81b20b08590b,2024-10-21 15:20:48,-7,-5,0.9
ee0a6e6d-6361-40b8-ab4e-9ec33cf41b30,2024-10-21 20:29:11,4,7,0.9
e747de9b-a17c-4529-ab9f-d5eb280b72fd,2024-10-22 09:00:14,-2,7,0.9
cdfbeffd-2992-4480-8ca3-bafe130765e2,2024-10-22 10:13:00,-5,2,0.8
1f039b22-9407-483b-a6e7-5f5b9befb157,2024-10-22 10:51:00,-5,-3,0.6
ae8e53ad-2f6d-4fab-a69b-0ed3d62fb27e,2024-10-22 11:14:31,-6,-3,0.8
2b512c2d-d408-44a3-9250-a45712963a7b,2024-10-22 11:16:00,-4,-2,0.8
71f14d39-fd42-4c0a-ae5c-a6d778ba3133,2024-10-22 13:12:00,-3,1,0.6
de2433dd-17c7-451c-9caf-977ba60ec6d0,2024-10-22 13:31:59,-5,-3,0.6
b3f9b47f-0c4f-477c-b57d-777b0e0a01e8,2024-10-22 13:35:42,-5,-3,0.8
8851c624-47b3-4b8e-8e5f-ba62fd8c502e,2024-10-22 14:12:09,-7,6,0.95
57473379-5268-4b35-8ae3-a6371f86c685,2024-10-22 14:25:18,-3,5,0.75
22a3e363-82d6-4cfe-a460-c3e94fbc0c0b,2024-10-22 14:49:27,-7,-5,0.9
e41bb370-958f-4c7e-935d-99f6d223dedb,2024-10-22 15:30:57,1,5,0.9
19679d18-8140-4ba8-b4a0-385ff2f34039,2024-10-22 17:29:00,-5,3,0.75
2eecdf09-6409-420b-92c1-98cc2c51e446,2024-10-22 20:58:45,-5,-7,0.9
56fb19ae-c3fe-41d9-a593-d5b0d639b228,2024-10-23 02:33:56,-5,3,0.9
e76c6e7e-1335-4d24-b384-d50fcaf61b4b,2024-10-23 04:41:47,0,0,0.0
19296013-0ca0-423c-b8ef-0746fd378d52,2024-10-23 06:37:00,3,-5,0.6
a7367552-2986-4278-9827-d1621ed5a412,2024-10-23 09:06:56,-5,-3,0.65
71443c5a-5cf2-458b-afb3-f78a0b811737,2024-10-23 10:02:02,-3,4,0.6
ff83ec15-4ff0-4642-a21e-e1dc4d37fc2a,2024-10-23 10:30:00,-7,-4,0.75
74495d89-2d1e-48cc-9cc4-a206a10e35cd,2024-10-23 10:39:22,-3,5,0.9
9ff1dc2c-9e9e-4bef-8d30-7e4801ba1e39,2024-10-23 11:32:00,7,8,0.95
9666dea4-cd83-403b-bc2e-5ec1f79e0dee,2024-10-23 12:43:04,-3,5,0.6
cbb5487d-2fa3-443f-90aa-e6c7beaf98b5,2024-10-23 13:19:11,-1,7,0.9
539a5f94-1f40-4068-9add-032fd10ca532,2024-10-23 15:18:46,-7,-5,0.75
0c0d95ce-cd58-469d-9631-524b63481eb1,2024-10-23 17:27:48,-5,3,0.8
5fc0b51a-184c-44d0-b468-0b8418865f4a,2024-10-24 06:22:33,-3,2,0.6
4e7f8fdc-dac1-471d-8cd1-c93889648715,2024-10-24 08:23:10,-3,5,0.6
970247a7-f358-4722-9e54-06325dd3e1ad,2024-10-24 09:09:26,-5,3,0.8
f8f269ff-9a26-4d5f-a631-e2335fe78d00,2024-10-24 09:24:17,-1,5,0.8
be2db536-d009-413a-bb50-55e5836610a7,2024-10-24 14:14:19,-5,3,0.8
dd0ddbea-6f87-4676-ae75-97f20359ac0a,2024-10-24 14:38:00,-3,5,0.8
85b8d492-e4cb-4615-8a0d-cc6d749f6e3d,2024-10-24 15:48:00,-1,4,0.9
ee313419-a845-4ff8-af14-c6f1298d8295,2024-10-24 16:03:00,-9,-8,0.95
da274447-d872-4ab5-9a08-73311a10d301,2024-10-24 16:22:00,-2,6,0.9
2297d11b-5c15-4786-a7db-7d453d7cd8f8,2024-10-24 16:42:37,-3,5,0.6
29c4837a-5536-42ae-8fed-af8e8bf4147f,2024-10-24 16:43:35,3,6,0.8
844a6518-7f06-4d8e-ab34-811dd9f2c7f1,2024-10-24 17:52:08,-2,6,0.95
d817c412-a503-4dc0-9a04-4165442e1dbc,2024-10-24 18:02:44,-5,-4,0.8
83933061-5c80-4912-96c0-e8c3b004289a,2024-10-24 19:06:00,-5,3,0.75
f0f33166-7b92-4d9e-9b77-1ed370bcd681,2024-10-24 19:46:46,-2,5,0.8
1e9d9ab9-21da-4588-8f41-d90563fb57b7,2024-10-25 04:00:00,-6,-4,0.85
931ec276-4430-4e5c-866b-1514a527021b,2024-10-25 04:24:59,-3,6,0.8
b00f87fd-fef2-4df8-a0e8-1659ead4ae87,2024-10-25 04:45:18,-3,5,0.9
e5432f96-09b3-4b62-b3e2-eae2bdfd102d,2024-10-25 06:00:00,-5,3,0.8
7c9034b1-7f9e-48c4-8053-f936ad777d02,2024-10-25 06:49:00,-4,5,0.8
dead6236-6fc4-48c1-a55d-22e8e5b79ca5,2024-10-25 07:28:48,-7,-5,0.9
1bab1605-fcfe-46e9-bc93-4ae0fd2c14b3,2024-10-25 07:30:00,-4,5,0.6
b2a786d0-fd1e-4928-8304-1242bcf24971,2024-10-25 08:29:00,7,5,0.9
a71abd7c-b3d3-4edd-adf7-8f22f84dae63,2024-10-25 09:08:00,-1,-2,0.8
8d05c0a4-6cf5-4efb-9240-2956d761f1e6,2024-10-25 09:21:21,-5,3,0.8
f27fb263-7976-4868-bd6d-981efd57f8a5,2024-10-25 12:20:00,8,6,0.9
20764ca3-4a03-4f97-87f5-13177de825c8,2024-10-25 20:00:00,-3,5,0.6
42723859-d3e0-42c7-a9f9-5a94308c9f72,2024-10-26 08:12:14,-5,-8,0.9
30a251df-9374-452a-bcbf-3e18e5a2b35e,2024-10-26 10:50:50,-5,3,0.7
908d2e99-0bc6-47eb-ae19-46c7873e54b0,2024-10-27 09:51:31,-5,2,0.8
c6c27c03-6f68-4425-b765-39020dabd864,2024-10-27 12:45:40,-5,-2,0.6
076257a6-41a3-4b7a-a129-581e2c690ed7,2024-10-27 17:03:00,-8,-6,0.9
f8ec3bfa-493a-47bd-83ed-285d24c2fad7,2024-10-27 19:10:00,-3,5,0.6
