document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
70106260-658f-4abe-b663-3b3ad8f3b150,2024-10-01 04:35:11,-4,-6,0.8
d2fff56b-fab1-4b20-97ad-629e9f123c0e,2024-10-01 05:30:00,-5,2,0.8
5da4c759-b2bf-4a97-9811-3a7ad7b4bc5c,2024-10-01 08:31:00,4,6,0.9
900c2970-9450-4450-a4a9-96b843990337,2024-10-01 09:11:18,-5,-3,0.6
014b1667-e194-49d0-9f54-398db23bc303,2024-10-01 10:20:44,-5,0,0.6
47643e6e-1d2c-458f-bc5d-7adf14d9ba92,2024-10-01 15:18:00,-7,-9,1.0
6a623a4f-6007-47b5-affd-8a9aebd630d1,2024-10-01 20:12:32,-2,5,0.8
5fb7d1fa-acea-4843-a7a6-36e7b13beb8f,2024-10-02 05:15:00,4,7,0.9
108433ad-a54d-4a13-bc8e-f38abece0214,2024-10-02 07:21:21,-1,5,0.8
11e7a300-8bf6-418c-9837-05d9e3e59f64,2024-10-02 07:56:02,-5,1,0.65
1510ad73-84b4-4e3e-888a-e30ea133b947,2024-10-02 08:02:23,-6,-4,0.9
2353ded8-236d-464f-94ae-e5a157cffd94,2024-10-02 08:11:38,-5,-7,0.9
abe03f6f-78a9-4686-b369-026aa683efa4,2024-10-02 10:59:00,-1,3,0.65
54faa5ec-2ca0-49e3-9083-a4d0ec75c8c1,2024-10-02 11:09:00,-3,2,0.75
f7a0f7ef-6b01-46fe-9b95-672b2eba510c,2024-10-02 15:56:36,-3,7,0.9
329b5c16-2099-480a-b96a-468ce2d9caea,2024-10-02 16:00:00,-7,-5,0.9
b05a6eda-d4c4-4a69-a3a1-1e6e8a0fe1ac,2024-10-02 17:04:00,-5,3,0.75
12c2dea2-0ac4-4ab7-8edd-d4e02615543d,2024-10-02 20:13:16,-5,3,0.7
305a6d06-91f4-446a-b940-75dbce13dec7,2024-10-03 08:34:00,-1,5,0.9
7eb17703-ceb9-4792-bc04-4f269a3e976d,2024-10-03 11:56:00,-3,4,0.75
29b66c1b-2266-425a-ba69-304829f698dd,2024-10-03 13:46:13,-7,-3,0.9
fad68029-5501-4bf0-a670-c17e836bdc66,2024-10-03 14:34:13,-1,7,0.8
abd814c7-024d-403c-9c42-21c0fba6d3ba,2024-10-03 18:26:36,-4,7,0.9
fd05fc0f-73ca-4f82-a2d2-7cd2c0e8aa0e,2024-10-03 18:55:27,-5,-8,0.9
2d2d0f56-4d99-4213-ba5c-a49c9ac0fdf4,2024-10-04 09:34:00,-1,3,0.6
4fe409b0-ee4d-416e-a83e-2d5e6e9e1ace,2024-10-04 10:43:44,-7,-4,0.9
f6d7b9cc-233c-4f84-bca3-67cadd2ab9ae,2024-10-04 11:00:00,-5,7,0.9
cc3853d7-8a5a-4395-846b-635bd9f4252f,2024-10-04 11:50:05,7,5,0.9
42ba5a65-6482-49fa-8393-81a8e9c28d59,2024-10-04 12:00:00,-2,5,0.6
7f63b6e8-f991-434a-93f4-5b773a101163,2024-10-04 16:01:00,-5,5,0.8
263ce0db-fca5-4950-8e41-d863cd7f7644,2024-10-04 20:07:18,-4,3,0.6
71c72d73-9f29-4ef3-ba3d-bc82d053f44c,2024-10-04 20:11:24,3,6,0.9
bca48f9e-25c4-4c55-acdc-d30b2311f4e0,2024-10-05 05:30:00,-6,-8,0.9
c44d3dd8-9c0d-4cd3-9369-d9d9acb58956,2024-10-06 10:14:00,-5,-2,0.6
aff9d60c-2b2d-411b-a597-d0260158284b,2024-10-06 11:05:40,4,6,0.8
6b50a52d-d53c-4845-a179-fb7a47907164,2024-10-06 15:17:03,-7,3,0.9
