document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
5e7cd1ee-d543-4ca5-aee6-4600863a5fe5,2023-11-06 06:00:00,-1,4,0.8
2cff455d-eb4d-4dee-891a-5a74ccf37d98,2023-11-06 06:47:23,-4,1,0.6
e11684ec-e453-4a7d-b1bd-83fe27887c81,2023-11-06 07:13:00,-8,-6,0.9
d9175c82-15ad-49db-947a-b569b08b8760,2023-11-06 08:16:00,-5,-2,0.2
eb887f8e-d2af-46df-ad5c-39bc18dfbe98,2023-11-06 08:29:00,-2,1,0.6
b70876d5-2f31-448a-927d-9cc4c3f7f5dd,2023-11-06 09:13:41,-2,5,0.8
028942a6-66eb-405e-9700-cc55a99996af,2023-11-06 10:00:00,-4,7,0.9
bfa81a02-f83f-48d1-bf01-d05d3d5604f3,2023-11-06 11:47:46,-4,3,0.65
3d0317e0-7342-40eb-a778-a56b06738f8e,2023-11-06 12:26:57,-2,5,0.8
36132eaa-5e74-4318-bebc-66771e00891a,2023-11-06 15:24:31,-3,7,0.9
82eb9b9f-254b-4dbb-a803-798b9ce2785c,2023-11-07 09:24:19,-6,7,0.85
31aa09f7-333e-4aed-99c9-dff61db5a57e,2023-11-07 10:14:36,-8,-7,0.95
349836a3-baa0-4450-a886-508deb891d70,2023-11-07 11:26:00,8,6,0.9
b13f63cc-43c0-4451-8301-2645b8a9d72d,2023-11-07 15:15:00,-3,5,0.65
c909ba57-451d-40d0-a148-ef190e6cc689,2023-11-07 15:48:56,3,6,0.8
513bbbb1-d390-4f06-862c-7b779784e3e2,2023-11-07 16:00:00,8,6,0.9
95f07b46-7895-45f7-83e8-2fb517b64055,2023-11-08 05:56:00,7,8,0.9
62308620-70de-464f-95bc-1f7aba1b4d84,2023-11-08 07:53:09,-5,7,0.9
061fec0b-50e8-432c-90aa-9aac940b4695,2023-11-08 08:17:25,-4,-2,0.75
69fafbb4-6de0-48fd-ac92-e6d56a8c7036,2023-11-08 10:23:19,-3,5,0.6
5f71462f-902a-4c15-8fd5-6bed3129ce1c,2023-11-08 13:30:25,-6,-8,0.9
0de39371-0851-4078-ae34-0bb473828eac,2023-11-08 13:37:17,-5,-3,0.6
27e18e00-1be2-45fc-b636-5a45376fc67d,2023-11-08 13:48:12,-5,-7,0.8
ea38ef72-7ca5-4ec9-af91-3f358624b490,2023-11-08 14:37:19,-5,6,0.9
935e306f-e108-4887-9d8e-ff5a545a3422,2023-11-08 14:39:00,-5,-6,0.6
eae8560b-c8fb-4d86-9fad-3807ca3e4376,2023-11-08 16:28:37,0,-4,0.75
08941a24-ab07-4661-97e7-60242e640a0a,2023-11-08 20:27:00,-6,-4,0.8
cd4b3be8-9d63-41da-8fc2-13b04b1db604,2023-11-08 23:53:35,-8,-5,0.9
c7780193-1c67-4c9d-98ad-0ccf2ecaa135,2023-11-09 05:07:00,3,7,0.9
09c9fbdf-3523-4117-8aba-5a9739a58354,2023-11-09 07:48:22,0,-7,0.8
276bb0f3-155e-4c3d-a50d-a31e70b30423,2023-11-09 10:21:57,-1,7,0.9
088556f8-093d-4042-87c1-70b46a97e526,2023-11-09 10:31:03,8,7,0.9
35455989-5651-46d3-a495-e16f2a3ca3fd,2023-11-09 12:00:00,-2,6,0.8
a15bd2e9-79c5-4dcd-ab9a-546d66f8659e,2023-11-09 12:00:00,-3,6,0.75
db101b39-7421-4c9a-8ac2-03391fe14f8f,2023-11-09 14:00:37,-4,6,0.9
fb3c7585-80ce-4f66-b864-a6a1a6dd6d67,2023-11-09 15:52:12,7,6,0.95
e6d9d9e1-937c-4e02-a6b2-ee84d4b9f3b2,2023-11-09 17:58:43,-5,3,0.75
dbb2a647-7913-437a-a427-c7a22c3b5e65,2023-11-10 05:38:12,-7,-5,0.9
805b2b83-e565-4d60-becc-c0d5ec713172,2023-11-10 06:00:08,-5,-3,0.75
bf5dd7df-ea65-486e-bc8f-5376a37a6be9,2023-11-10 06:52:12,-4,6,0.8
54d32cc8-13eb-4f4f-8496-306473c2eb49,2023-11-10 11:02:37,-5,-3,0.6
0e4c6a54-c5bc-4435-8bb3-026b1939c258,2023-11-10 12:39:56,-8,-5,0.9
6a01a91d-f1dc-4294-b56c-08cee933aebf,2023-11-11 08:07:04,-1,7,0.9
1d82c1af-45ea-4d3e-949a-778fae697216,2023-11-11 09:25:00,-4,7,0.9
f995561d-e500-49b2-919a-dd9f54688883,2023-11-11 11:53:54,-8,-7,0.9
23598c5d-47b9-43fc-abd0-8e6e816f50b6,2023-11-11 20:02:00,-1,5,0.9
440d40f1-e2b1-4af7-9a76-05e481211c4e,2023-11-12 23:00:00,-3,7,0.9
