document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
6a77f232-5e2d-42cc-ac80-04b83ba6e95b,2023-03-27 03:15:34,-8,-5,0.9
160d218c-d6d2-4821-840e-10f6b9a09734,2023-03-27 05:01:25,8,7,0.9
c108a3b8-ddcb-4c96-aa22-a7fa8f796568,2023-03-27 09:56:34,-5,-7,0.9
25e08b6f-6007-47d7-93cb-42b81993888a,2023-03-27 12:21:38,-5,2,0.9
e9fd0547-83bb-4459-a320-cf6586d78376,2023-03-27 13:10:06,7,8,0.9
d7adc34c-dad1-4765-a15b-7634d3512016,2023-03-27 17:34:57,-4,6,0.75
63e7cc06-8936-4384-8a6c-67f39f928623,2023-03-28 07:33:26,-2,3,0.6
bf995e45-899d-4399-8393-f699cfa2d91e,2023-03-28 07:35:49,-2,5,0.6
6a3a4593-d6bb-432c-a34b-be04c48e768d,2023-03-28 12:06:44,-7,-3,0.9
eece52cc-2512-4be5-929d-59d7193664a4,2023-03-28 12:27:56,-2,5,0.9
cd1a00ba-1bc6-4127-990e-0c349f8dd98a,2023-03-28 14:54:36,-2,8,0.95
17a88deb-eb48-4770-b354-0d057e736780,2023-03-28 17:17:34,-2,4,0.8
b909510c-0785-45d5-9e52-0f3939069f3c,2023-03-28 17:34:13,-1,5,0.8
972d9463-3258-4604-965e-793797c57387,2023-03-28 19:01:00,-1,6,0.9
b4105b23-74e5-4f83-a28a-ad3b179645a8,2023-03-29 06:22:09,-1,4,0.6
33eb4851-9d9d-4505-b8dc-7d2deaabb849,2023-03-29 07:40:49,-5,-3,0.8
db6a46b2-3e97-4d1d-9e30-8931c7ba2ceb,2023-03-29 09:02:56,-5,-7,0.75
de8f96e3-b722-46b3-b284-50987f359acb,2023-03-29 12:19:50,-5,-7,0.9
71fedc98-dc2c-4e2e-9497-9a218577c601,2023-03-29 12:40:00,-5,4,0.9
b0c20060-812e-473c-8110-1e80d539000b,2023-03-29 16:18:30,-5,-7,0.9
e21fce1d-5dd3-462d-a232-975af7e85f4a,2023-03-30 03:00:02,-5,7,0.9
e3f86ce6-68d1-424a-80dc-9e21735b8d52,2023-03-30 06:13:48,-5,4,0.8
2de12cd4-6f5e-41a4-aa49-1b53191e95f1,2023-03-30 06:26:45,1,5,0.8
3fa8f6e3-d9e6-403f-8faa-5626b1af3783,2023-03-30 06:58:06,-7,-5,0.2
791d3eda-9133-4173-95d2-2fb137534fd6,2023-03-30 08:28:04,-1,3,0.9
2740b201-c0e1-41e6-b9d1-c1fb183fbef3,2023-03-30 12:06:12,-2,5,0.8
409beb71-7c83-497c-a259-adff07370b9c,2023-03-30 13:03:14,-4,3,0.8
774bfc5c-ff39-4618-adfa-b9ca4da4f361,2023-03-30 14:55:36,-5,0,0.6
9358d9ae-95a7-44c5-a289-a6d9e3e83e3c,2023-04-02 22:00:00,-1,7,0.95
