document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
3631ae48-2686-46e6-83e3-b3a4aceee0bd,2022-12-05 01:30:00,-3,-1,0.6
2f4f0bc0-6578-4627-b5b7-b70a0ab52380,2022-12-05 07:20:56,-5,7,0.9
84dcc8c0-f34f-4841-9640-1bca49d3dd29,2022-12-05 08:20:43,-2,5,0.6
ac3899c1-da71-40b3-b5c7-8ab7637263d3,2022-12-05 10:09:25,-2,5,0.9
e33e35c4-1dcf-47d5-861b-8e01c1c6905a,2022-12-05 14:48:00,-1,7,0.9
f38e63a3-6d05-47ef-91f7-aa537b8e235e,2022-12-06 06:57:00,-7,-5,0.9
d355a47e-ca21-4df6-b9db-864980451b58,2022-12-06 11:46:39,4,7,0.9
5fa198e6-35b5-4a35-83a3-353845fd5bd1,2022-12-06 12:00:00,-1,5,0.8
90790965-ab81-47f8-acd6-d814c5eeb468,2022-12-06 21:32:12,-5,-7,0.8
91dafee0-291e-4979-8c06-73531c36f54b,2022-12-07 02:47:00,-5,3,0.8
5fe2f650-ca2b-4295-934c-811f01a780cf,2022-12-07 10:53:35,-3,6,0.9
f7561847-8f40-41dd-ae09-c554a76bb042,2022-12-07 10:59:25,-1,3,0.6
cb7a6335-0c08-469f-8200-4506d8db6903,2022-12-07 12:17:50,-3,5,0.8
31141a42-64b3-4442-8115-568c073ca237,2022-12-07 12:56:22,-6,-4,0.9
aa0a7bd2-f003-4af7-963b-2368ba2fbacd,2022-12-07 14:32:56,-3,5,0.8
95d35207-2ceb-4933-a138-afabe5002709,2022-12-07 16:26:13,-6,-2,0.75
85568295-41c6-41ae-9ee8-e69ab4d74654,2022-12-08 08:52:15,-1,3,0.7
9d62e46b-8e91-481f-95f8-78ad38a5096a,2022-12-08 11:27:22,-5,-7,0.9
4db88c16-e4c0-4388-92f2-de5956164f2d,2022-12-08 11:32:49,3,7,0.8
bd438c2a-8b2f-4355-a989-b077ead4b41d,2022-12-08 14:25:00,-5,3,0.75
b03fecf2-f0b7-418b-9ace-7ce4125fd611,2022-12-08 14:25:00,-2,4,0.6
95ad7623-3448-4ea4-950c-6a0292e6b48c,2022-12-08 16:55:50,-2,5,0.9
3f264ee2-e535-41f9-8299-04af4aec72f1,2022-12-09 10:00:21,-2,5,0.6
762d6b5a-9556-45a9-9fda-80058ccf0210,2022-12-09 12:46:53,-5,3,0.6
a80d4ddb-f1be-42d3-a31f-1948085e9218,2022-12-09 13:30:24,-3,5,0.6
e2661a42-beb0-4d03-a276-2cefff1d15cb,2022-12-10 16:25:51,-8,-6,0.9
