document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
d12c287b-bcfc-4a58-acab-914255acca81,2023-07-17 02:50:00,-1,4,0.65
60a0fdb0-01aa-44d2-b761-f38b9755c3f2,2023-07-17 03:09:36,-5,2,0.75
2aae87e1-8821-4395-9487-8faf071ab04f,2023-07-17 06:18:22,-2,5,0.8
57e75e40-75b2-43cc-aa2d-057726df4630,2023-07-18 05:00:00,-4,7,0.9
965a13cb-f200-4703-ba29-ad23e5c17111,2023-07-18 06:50:31,-5,-3,0.7
18d9bfdc-f11c-4de9-b3f9-a8c832365590,2023-07-18 06:53:00,-5,-7,0.9
12ccc565-972c-4ccc-9b14-f5efbc75b855,2023-07-18 07:47:00,-7,-3,0.9
b346b986-886d-468b-96ee-42d2d36de3d5,2023-07-18 09:11:26,7,9,0.95
f7628922-c676-4feb-894a-a0edc9a67780,2023-07-18 11:40:07,-8,-7,0.9
6957f23b-eb92-41d9-9f72-63ec88c14b9a,2023-07-18 13:27:05,-5,7,0.9
bb429e7c-fdbf-4c6e-8d52-715b97389947,2023-07-18 13:37:23,-6,-4,0.9
be7d8f93-38e8-4940-a497-23233da1edd6,2023-07-18 17:14:36,-2,7,0.9
255bace4-a01b-49d3-90fc-592b82188f92,2023-07-18 17:21:06,-2,5,0.8
cb07ca30-dfb6-4919-a4b3-f669cdc16040,2023-07-19 03:25:55,-3,6,0.8
43cf3f10-7b7c-42c7-a713-a812ecff621c,2023-07-19 06:30:00,-1,8,0.9
5b8d86ab-4ecf-406f-98d3-cf3bee0921cc,2023-07-19 09:21:00,-3,1,0.6
ddba9aaf-48a9-41a7-b44e-2b5d289c8ed2,2023-07-19 10:05:13,-5,-7,0.9
799707b8-22c8-4ed1-a361-fcbfdcbffad4,2023-07-19 10:36:00,-2,4,0.6
d9162f83-e7a4-4925-b799-bdd2a89e97bf,2023-07-20 04:53:26,-7,-5,0.8
a15f4a19-b2d1-426b-b6f9-c90f590ad738,2023-07-20 09:24:11,-6,-4,0.8
cec5feff-ed53-4e5c-8292-985ecf6333bf,2023-07-20 10:03:51,-4,5,0.9
8deb0b4f-7753-42db-a7d8-e2330548983b,2023-07-20 11:45:59,-5,3,0.8
c9896d39-eee1-428f-88eb-915fcb6aedab,2023-07-20 15:10:00,-8,-7,0.9
29e8a277-359c-402b-8ad0-f554bc4d7783,2023-07-20 15:46:00,-5,-7,0.9
3957b883-e2e0-4c84-8279-180f5c255c9c,2023-07-20 15:47:06,-2,6,0.9
ddeb85e5-8413-4796-91f3-eae222c496e5,2023-07-21 06:09:34,-5,-3,0.9
448a3b9a-1c09-4f19-a779-98fe852ca687,2023-07-21 07:04:00,-8,-6,0.9
9e452cbb-d299-4dfc-8edb-c5bf6c7da4f3,2023-07-21 17:55:02,-1,7,0.9
936254a4-c2aa-4357-9e20-2c5a7d9a1580,2023-07-22 08:12:31,-1,5,0.8
646bac06-fdd7-40dd-a20c-b3d50505e796,2023-07-22 13:13:20,-5,3,0.9
234e418d-5026-439c-bfae-3722416691ea,2023-07-22 14:37:14,-5,-7,0.9
4fabaecd-6525-4b8b-9daf-53a1c38170a2,2023-07-22 18:27:00,-5,-8,0.9
8775d92c-2db0-4948-a80c-52a0a08c711d,2023-07-23 06:00:00,-8,-6,0.95
0e61f5cc-a7f0-481b-a907-a1ac64bfd115,2023-07-23 11:46:30,-1,5,0.6
