document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
4aedee57-77a7-4062-aa8e-b645cc6ff073,2023-02-20 06:00:00,7,8,0.9
35be9dbb-c393-4871-9eeb-5cbb33a38418,2023-02-20 10:02:56,-2,7,0.9
c9f4aaad-247a-4e04-920e-a1a251d8638c,2023-02-21 11:18:40,-4,7,0.9
8b4f2703-aa10-4ed4-9970-879a47f3874b,2023-02-21 16:05:42,-3,6,0.9
b84055f2-19b6-476e-9fe8-b42db3fc4458,2023-02-22 12:27:00,-5,-7,0.6
6166c217-60b6-48ba-85a7-9945803315c9,2023-02-22 15:42:40,-5,-8,0.9
0ad56180-8e4e-4568-ad1a-12451fbbdc1c,2023-02-22 23:00:00,2,4,0.75
b0455b8f-af6a-4608-b557-ab63fd4cbd07,2023-02-23 11:40:27,-1,6,0.8
2ad97376-a941-4525-b747-9946be6f56f1,2023-02-23 18:04:00,-1,5,0.9
768e6887-fbaa-4f33-a036-b3034b0feacf,2023-02-23 19:01:22,-2,7,0.9
1393c3b3-4e09-4cd2-bed9-686946a67047,2023-02-23 19:14:00,-3,-5,0.9
b48d6b2f-e29a-4306-84c3-c2af307ec9a0,2023-02-24 08:02:55,-7,-3,0.9
090e1a4a-21f6-4c9c-a6be-1e66b96a6d1f,2023-02-24 14:05:18,-5,3,0.9
d28d7505-bf13-4135-8f86-984b2f2188ba,2023-02-24 21:12:00,-8,-7,0.9
9ecb3793-14fe-4c36-9358-652beea0f972,2023-02-24 23:16:00,-2,4,0.8
333410ee-2cfa-418e-b688-a4ab577802ee,2023-02-26 08:54:55,-5,-7,0.9
