document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
8d2a5fa1-d2be-4436-b372-c03d0322b454,2023-12-18 11:02:04,-8,-9,0.95
2e5f51e3-5727-4a4a-8fee-d803f60fe7d4,2023-12-18 11:29:00,-1,7,0.8
1d0a4392-aac1-4a69-82c6-6e003dc8e3b6,2023-12-18 12:42:52,-5,3,0.8
14b6b3d1-e24e-446d-b962-dfe2dd785f2a,2023-12-18 13:07:00,-8,-5,1.0
e98c7d32-cc05-479f-b03b-6e3a663da3cf,2023-12-18 15:37:57,-8,-7,0.9
01c01691-27b7-4c4d-99ec-b6e80e7ae157,2023-12-18 16:02:09,-3,5,0.8
ef33b31d-1ac3-4527-8ec6-9ec78dc32e5d,2023-12-18 18:00:00,-1,5,0.8
559c94cc-4257-4f7f-b6cf-a8ab5abd7430,2023-12-19 09:56:00,-2,4,0.65
40a1fc7e-8cd8-42e2-9c6e-258a34f5bb08,2023-12-19 10:13:00,-5,-3,0.6
d277ac5c-bded-40d5-850a-20891d9e8808,2023-12-19 15:17:00,-6,-3,0.85
50a79c79-8645-45bd-aa05-ef374e421abb,2023-12-19 16:22:00,-2,1,0.3
63f788a0-ee2c-4d36-9135-228e28637260,2023-12-19 17:40:00,-5,3,0.6
0a8dfbce-f6e7-4450-a34c-f052a977f841,2023-12-20 04:00:00,-8,-5,0.9
45d46d8e-704e-4094-a0dc-b4d6bdd3c272,2023-12-20 06:12:00,-8,-6,0.95
ee25d0a3-0343-478c-bbc4-4039bd5d3f86,2023-12-20 06:57:42,-5,-3,0.9
cef89954-f082-40e2-ad53-8203067ae459,2023-12-20 07:11:50,-3,5,0.9
38ad2f65-890b-4d5b-b4c9-451916cb0831,2023-12-20 08:09:23,-4,3,0.85
e69156b3-189d-43c5-bc7d-c068c4424d2e,2023-12-20 09:21:27,-5,-3,0.8
f88c8758-64c0-4560-98bf-0ac94461aa57,2023-12-20 10:30:05,-5,-7,0.9
ee3258b2-fc46-4f64-af73-eab44cf5fdeb,2023-12-20 16:14:59,-1,3,0.6
a0a4cd23-55b8-4e5e-8acd-d846f42d51c4,2023-12-20 18:01:00,-5,-8,0.9
dbe81f69-e72f-4386-b62b-0f0f4d9a2431,2023-12-20 18:18:00,-2,7,0.9
99df4eb2-9509-491b-86c1-b30c86665c75,2023-12-20 18:42:44,-1,7,0.8
fbf5ef78-2b7a-4f70-b3ac-56f1c1a58fba,2023-12-20 19:46:00,-7,-5,0.9
939544a9-1065-4d19-8f4a-dbe9f9692759,2023-12-21 10:10:00,-4,-7,0.8
843a18ee-1b5e-4fae-a25d-bbfd48bd51e7,2023-12-21 13:42:43,-5,-3,0.75
e2ff58fc-63af-496c-bca2-c55ad81a9e4f,2023-12-21 14:49:16,-4,2,0.75
ec4cb493-374c-42bd-ba83-78557fb4c3dc,2023-12-21 15:36:52,-7,-4,0.8
205985ae-3402-43e6-83e4-e76fafc565a2,2023-12-21 16:39:46,0,0,0.2
c7081ae5-abf2-49ae-bc4d-52d1b01a6818,2023-12-21 19:41:00,-5,-7,0.9
047c2510-be4b-4b2b-83c9-e167ae7b02a2,2023-12-22 10:55:17,-5,1,0.6
02ba2df2-bd04-4e38-9d0d-caa16676508d,2023-12-22 17:03:12,-8,-5,0.9
06e1c1dc-5ad4-46be-8e2b-dc14a8838c77,2023-12-24 05:30:13,-3,7,0.9
