document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
cf03770a-b8ae-4765-b11e-800397056ff6,2023-09-04 05:31:00,-1,2,0.6
3dce34cf-acae-479f-9528-01a22eac36c1,2023-09-04 08:08:00,-1,4,0.6
96f63e14-1a35-4e7a-ae15-fa1f28d3f73d,2023-09-04 09:02:37,-6,-5,0.9
0899f808-67fd-4be2-911f-1eff94f4f839,2023-09-04 12:27:36,-5,4,0.75
a66e2496-02f4-4450-97c2-658965edd13f,2023-09-04 15:39:24,-5,-7,0.6
7fdbb0bc-6c0a-4be4-a495-eb4c83ea8f98,2023-09-05 06:22:09,-8,-5,0.9
892b227b-395d-4d97-a348-9224fd3a0aef,2023-09-05 06:38:56,-5,3,0.9
04688463-a327-46d0-830a-71b4769643a2,2023-09-05 08:39:00,-8,7,0.9
06d3c328-d2d9-457a-ac5c-38ba878e769c,2023-09-05 12:00:00,-4,7,0.9
5c7b29f8-a645-42c3-b58a-bbe3670056f9,2023-09-05 12:23:51,6,8,0.9
fc2450cf-5b0f-4439-afed-f5b158dcdd78,2023-09-06 04:17:01,-5,-7,0.6
a4bb650f-b03a-4f51-9dd9-35738a558c05,2023-09-06 05:00:00,-5,3,0.75
163a6106-fbe4-4077-adf1-92e6a997f5af,2023-09-06 05:00:47,-3,2,0.8
ba2da295-0d88-4539-abb1-e50495243b4f,2023-09-06 08:31:28,-3,4,0.75
1228b320-5225-4021-838d-f1f7b75e1629,2023-09-06 09:30:00,-5,-7,0.9
d8ca7a40-419f-4a2a-8b43-57ce695d3881,2023-09-06 10:13:54,-7,5,0.9
15c685d5-112e-4c4b-93f3-695a10b72d35,2023-09-06 10:49:06,-5,-8,0.9
448a38ef-79fa-46cf-b5b0-94f539a7bdca,2023-09-06 14:06:20,-5,1,0.75
6f290ea5-0830-4497-917a-8b87eae697e4,2023-09-06 17:25:21,-8,-5,0.9
8e922498-fb5f-4227-b58a-d59eda2ccb31,2023-09-06 18:05:25,-5,-7,0.9
165f5ae4-4f7e-41e7-8323-6917b53756eb,2023-09-07 07:46:49,-5,-3,0.9
82e6e5df-e767-4101-a9fb-0db93f9c7cfd,2023-09-07 09:17:30,-2,4,0.9
10170a84-e51e-48bf-b9f1-fe1cab83ad5a,2023-09-07 09:18:26,-3,5,0.8
076d2d94-6bc9-4596-b494-b58188d50eaf,2023-09-07 10:38:00,-5,-7,0.8
9bb0936e-7159-440f-a199-0179c9021854,2023-09-07 10:48:09,-7,-3,0.9
8f11b2bf-425d-4ab4-99ec-0867eaecbc2a,2023-09-07 11:00:00,-8,-5,0.9
322f5f3b-7751-4464-bbfe-c95f8424dd1b,2023-09-07 13:27:33,-7,-4,0.9
9861c9cc-55f5-46a9-a1b5-e7e4c4e4fb6a,2023-09-07 14:36:11,-8,-5,0.9
1a4b1e81-69f7-43ed-aa90-bcd418f34852,2023-09-07 14:45:44,-2,6,0.9
0cec1c43-49d6-41c5-827b-78eaa6992627,2023-09-07 15:00:18,-5,-3,0.8
dcd648d8-9525-423b-a070-f8ca1902df47,2023-09-07 15:03:02,-4,7,0.9
318f3637-aa9e-4420-8c1b-3683e60bf82b,2023-09-07 16:58:00,-5,-7,0.8
f79135b2-ca75-43cc-b516-988d216d7913,2023-09-07 18:42:35,-5,-7,0.8
b1743459-3e8b-4011-ad53-7df39fd56d51,2023-09-08 06:26:26,-6,-4,0.9
71011a6c-a6fc-4bb4-8d03-9d1fa2aa9e36,2023-09-08 12:11:19,-2,4,0.9
70bb4552-9a74-44ad-b6fe-cd31c5bd94de,2023-09-08 13:16:16,-2,5,0.6
655662af-ad7a-4e5f-b5a9-fc57d5322dbe,2023-09-08 13:36:43,-5,3,0.8
eebb7fd3-46d6-4598-a259-06cabd658bff,2023-09-09 14:55:10,-5,-6,0.9
fb09d299-08eb-4ef3-b301-82e5fa6f1eb6,2023-09-10 05:00:00,-4,6,0.9
85b67828-ec86-4ba8-9a47-4d435c43f794,2023-09-10 07:13:00,-7,-5,0.9
23cb7881-58bd-4cd7-b52f-783d94a1004e,2023-09-10 10:00:00,-8,-5,0.9
