document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
97c85cc9-50db-44e2-b521-0f7eea0500d9,2023-05-30 09:04:31,-5,8,0.9
7dce8970-7bf1-41d1-896b-2d3f64f2056c,2023-05-30 09:10:07,-3,1,0.6
db1b7993-a3f3-47de-97ba-c1dbe9a0f948,2023-05-30 16:46:35,-5,3,0.8
4bb9c364-e880-4848-ac96-76946a1c1a1f,2023-06-01 14:25:43,-5,8,0.9
ef768bd7-7d90-43d0-a3a6-abaab4ed59b5,2023-06-02 06:53:54,-2,5,0.8
a2373a42-a21c-48ff-9d52-c6e175c4442c,2023-06-02 08:39:44,-1,4,0.6
74caf982-c28b-4f27-9e50-117d3a481e9a,2023-06-02 15:35:34,-5,-8,0.9
a2f063d3-f6d5-4cf5-96dd-4676327d7ddc,2023-06-02 18:15:35,-2,4,0.65
6e406c47-9a3e-4a5b-a93c-529ae146b13a,2023-06-03 07:02:32,-2,5,0.8
cc1a5ebe-db2e-424d-b266-735a05c3e1a5,2023-06-03 08:25:13,-3,8,0.9
b338e488-4d2c-474d-8254-d50c53a2d6d2,2023-06-03 08:31:34,-3,6,0.9
