document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
26df50a7-e207-4dec-98c3-be644043e255,2023-06-05 11:20:00,-8,-4,0.9
d7076402-8ed2-49d8-a0ca-d5d44cc43dc0,2023-06-05 13:05:18,-2,4,0.6
475cbd5b-db57-40e0-b7d1-85409b9c6761,2023-06-05 16:11:35,-3,5,0.8
fa13c546-209b-4b00-b653-304db056f57b,2023-06-05 18:18:09,-6,-4,0.7
02cd7123-4c14-412b-be41-610bbcf78828,2023-06-05 20:07:14,-8,-7,0.9
4a35f19e-bf52-4af5-a597-b204e3950873,2023-06-06 03:48:00,-5,-2,0.2
8faeff4f-40db-4add-bb55-db1f82450d1f,2023-06-06 07:00:00,-3,6,0.9
e2a58ad3-a364-4139-bc75-ea0da4ac3927,2023-06-06 08:37:39,-1,2,0.6
4e1d60a4-750c-461b-9d6d-d2774d906acf,2023-06-06 10:23:54,-1,6,0.9
ca78b46d-0417-4493-8b8d-8ef57a3054fb,2023-06-06 11:42:00,-1,5,0.7
942321a6-75b1-4292-a62c-1936baef3839,2023-06-06 16:12:12,-3,4,0.6
d85ca8c0-4e49-4512-941e-74de0c6a73c6,2023-06-06 17:00:08,-8,-5,0.9
f1de1e6c-a7e9-46ee-bafa-bdd1037b5b19,2023-06-07 03:11:00,-1,5,0.8
ae7a9e21-be49-482d-be46-7c09a0aba7bf,2023-06-07 07:59:13,8,7,0.9
3a91182c-e761-47a0-8875-2c64a005346d,2023-06-07 08:27:06,-5,-3,0.9
93e699b5-2692-45b3-bf72-04cadaf0a882,2023-06-07 08:52:00,-5,-7,0.8
c321186a-c179-48d8-8a4d-6338bf9e03b9,2023-06-07 10:14:55,-2,3,0.85
3bbc0007-6b7f-4c3d-8c63-f25bcaa30d83,2023-06-08 05:09:32,-8,5,0.9
679a2a93-0ea3-4d38-80fc-2c102a56ea3d,2023-06-08 06:59:51,-1,6,0.9
0b6a4a3d-0ca5-4378-a069-d453be87a1fb,2023-06-08 08:46:44,-5,-3,0.6
ddc268f2-11f1-4c17-aeb4-466aa9f09102,2023-06-08 10:42:47,-5,3,0.75
a88b2723-ded0-4d30-a070-bf46c1ca88f6,2023-06-08 11:20:23,-5,-6,0.9
9121ff87-ee41-4841-a495-cecb26d56fa0,2023-06-08 17:34:00,-8,-6,0.9
e5df7b26-e874-4819-b7ac-c02aafc9e6a4,2023-06-08 19:09:21,-5,7,0.9
5653005c-d1eb-40f7-9141-512a98eae38c,2023-06-09 07:45:53,-5,-2,0.9
9ae1b86c-8d5c-4d33-bf6f-d72d441fde44,2023-06-09 10:04:18,-8,-6,0.9
5a62de19-e535-4756-b4c5-702159fee175,2023-06-09 10:10:01,5,3,0.9
f9d6fee2-6601-4793-9dce-3b7073292cbd,2023-06-09 12:07:45,-6,4,0.75
4f92586a-42d8-4f16-89bc-0412a4cb6d7b,2023-06-09 22:00:00,-3,7,0.95
5e96d494-723b-4c3d-97be-e051c20ea582,2023-06-10 09:11:43,-3,4,0.6
49834cbe-fa30-4919-b734-10af036c06ab,2023-06-10 14:56:58,-8,-9,0.95
