document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
735b77ae-40bd-475c-bcab-ca75fd9accb9,2023-03-13 08:22:00,-5,-4,0.9
5e65d197-9235-4f05-a74d-ef9456e7794a,2023-03-13 09:04:25,-7,5,0.9
3434f043-632f-418c-9c5d-0f2f8d9b0539,2023-03-13 16:16:55,-5,6,0.9
f61e3d32-6eb3-478b-b75c-a4d996cd9827,2023-03-13 16:37:48,-5,-2,0.9
c76b6217-ab21-49d3-908c-0b98c97a03f8,2023-03-13 17:25:00,5,7,0.9
d91e9ca1-2af6-4496-9809-67c37736aa23,2023-03-13 18:34:00,-8,-6,0.9
242652f6-e70e-48c8-a292-d05bfb0c126f,2023-03-13 20:16:00,-3,1,0.6
48769272-52bc-4abe-91b4-8d39ba854813,2023-03-13 20:29:35,-3,-5,0.9
396b8435-5b9d-464d-b257-c4f46300c65c,2023-03-14 04:39:02,-3,6,0.8
f7f313ab-ac8a-484d-8da8-b79814f72930,2023-03-14 06:23:53,-5,-3,0.9
fe3a2fca-959c-4753-884b-f7d55083ffa9,2023-03-14 06:30:00,-5,8,0.95
a857f246-53b8-4d71-bd45-df11e3ce9154,2023-03-14 07:30:07,-2,5,0.8
7dea6c68-656b-4969-bbd1-33eeae056c46,2023-03-14 09:01:57,-5,-8,0.9
67031308-d6c2-4165-b88b-ca50a4517892,2023-03-14 10:11:00,-5,-3,0.9
03bb490d-1023-4afe-bf02-d1d0001660c4,2023-03-14 10:19:45,-2,5,0.8
3df5407d-bca7-4f02-b2fd-df8c10e2f828,2023-03-14 14:57:38,-5,-3,0.8
e67787a8-2dc3-44df-9ead-27674cb43732,2023-03-14 15:41:58,5,3,0.7
53989f4f-e9e9-4fd6-bbea-bd1d34ad4ca3,2023-03-15 07:29:28,-5,3,0.75
879ff14d-9115-4277-ac11-b6159b2d2bea,2023-03-15 08:00:04,-1,6,0.75
d28988ec-b8d8-4283-b61a-88560325c805,2023-03-15 12:31:00,-5,-3,0.8
4e1af075-9444-407e-8537-6fa3cbeece74,2023-03-15 12:45:18,-8,-7,0.9
717b3558-15cd-46d9-a485-7fc4a476b890,2023-03-15 13:37:45,-5,3,0.6
e3eb78cd-957c-4751-acd4-c312cdc117b1,2023-03-15 14:16:46,-6,-8,0.95
66c7f4bd-83f7-437f-8713-73b8961c9a4e,2023-03-15 14:46:31,-1,3,0.6
9db3d891-334d-442f-afc0-c236f3d00b0a,2023-03-15 16:33:19,-2,3,0.6
6382932e-e3b6-415f-ab9b-ce436dd065a5,2023-03-15 19:11:31,-5,-5,0.8
c1645297-2168-44f8-8d3a-039d27295fbd,2023-03-16 09:41:41,-2,6,0.65
7857baca-fa42-40a9-b687-52813a55d59b,2023-03-17 07:36:58,7,8,0.9
eb1c1785-ed97-48af-941b-c44baa4bbfe8,2023-03-17 08:20:29,-2,5,0.6
687f4872-76f0-4437-a301-ae1955bb00be,2023-03-17 09:44:41,-6,-7,0.9
8ed11e72-4501-470b-93a3-0fa9a6747d91,2023-03-17 11:12:40,5,7,0.6
f696c05a-9cde-4a2d-b24c-a7a49d114fb9,2023-03-17 15:16:00,-5,1,0.6
7e6a1adc-b71a-4ea2-8042-bca4e6a173aa,2023-03-17 16:31:51,-5,7,0.9
ac3e1276-01ff-41ed-8df1-e1bcecd0846a,2023-03-17 17:14:00,6,4,0.8
9e0891f8-a91b-4e14-9f28-9db6a984c307,2023-03-17 17:48:34,-3,5,0.75
61cf6780-05ec-4e7d-8bdd-3e097e9add13,2023-03-17 23:00:28,-7,-5,0.9
96af5243-a398-4e20-b3f1-9fca1f397d37,2023-03-18 05:13:26,7,3,0.8
8c935ec6-df8c-46b9-b437-6403239484e9,2023-03-18 22:38:00,-1,6,0.9
10fa6ca0-ccc7-4ab6-9565-a34fab3793af,2023-03-19 14:31:41,-8,-6,1.0
