document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
381f1ca3-6bb2-49eb-b85e-92aefaa47d98,2023-02-06 17:09:00,-2,5,0.6
bba49d6d-d80d-4a51-bfc2-9699daed0592,2023-02-07 04:00:03,5,8,0.9
e1711d26-4dfc-499a-bccc-1815e7793fed,2023-02-07 07:03:24,-5,6,0.9
28ea4ba8-fc2b-47b4-802c-e8cb8346f0b3,2023-02-07 08:58:07,-2,5,0.6
b352a44b-3059-47d9-8776-8df334139378,2023-02-07 09:53:13,-7,-5,0.2
6dcfab7a-618b-4334-ac44-ecccef0d3ee6,2023-02-07 10:18:45,-2,3,0.8
b470c7ac-b3ec-4180-b673-6cd3f7e22309,2023-02-07 13:02:13,-1,3,0.6
629f1ed7-655e-4e75-8619-8a3b25e60ab7,2023-02-07 14:48:47,-4,-1,0.6
3e5a9fc2-5738-4244-bffd-d5e9fb6ea68f,2023-02-07 21:42:55,6,8,0.9
63dde09f-ce8c-4230-b8c9-e5598eabf71d,2023-02-08 04:30:00,-8,-5,0.9
eb2f97d3-b700-48d5-88f3-706eed4cde68,2023-02-08 08:07:35,-5,3,0.85
a34b7cf7-0640-4752-a2b8-06de3d969ce8,2023-02-08 10:32:59,-4,-6,0.75
fae57098-3a4f-4412-9c0c-a454056af9d2,2023-02-08 11:26:55,-5,4,0.8
65448a38-35bc-4fda-953c-d4a4943613b4,2023-02-08 17:41:42,4,8,0.9
8a954e42-4b52-42c3-babb-617d6677f999,2023-02-08 18:36:37,-2,5,0.9
9e71cc08-c24d-4edc-ae89-6090bd290001,2023-02-09 09:29:10,-1,3,0.6
9e1d3d67-0c01-4dbc-af02-d091d4b0145d,2023-02-09 09:49:06,8,7,0.9
bf7bb211-c3df-4d94-a9d2-8563dc8d33ce,2023-02-09 13:30:02,-7,5,0.9
9b69bfb0-5a8d-4fab-a982-60d432a0f15e,2023-02-09 16:56:20,-1,8,0.9
dc432bd1-a1a3-417f-82f0-a6422583151e,2023-02-10 09:14:00,-2,7,0.85
02b011f5-6ea8-4f39-9c33-feb68903dbd2,2023-02-10 09:36:00,-2,3,0.8
980c9a3e-9ec2-4253-919d-159f0d8759aa,2023-02-10 11:06:26,-1,4,0.85
88f4bd77-dd21-44e9-bb72-a3a9861aeca4,2023-02-10 11:57:40,-5,7,0.8
ae8f3d83-778b-4db3-a687-f23f579f231f,2023-02-11 11:26:45,-5,3,0.65
1f66b849-2a0a-4824-b14a-03eaf9bd7541,2023-02-12 19:40:17,-1,6,0.8
