document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
3158cc4e-5412-4b2e-9906-87665d3d49c7,2023-06-12 09:20:33,-2,1,0.6
0b491aee-e646-492e-b728-82785c60491a,2023-06-12 17:47:42,-8,-7,0.9
0f6c2305-15ab-4a53-8065-38a1220faf6c,2023-06-13 11:47:00,-5,3,0.6
bcc4e130-eba0-4082-9597-51ca63240a1a,2023-06-13 12:08:29,-2,5,0.6
8105299d-2e2d-4ed3-afdd-5dbc5b3fe632,2023-06-13 14:23:26,-6,-4,0.85
015a07e3-cae9-4e5e-b69c-aedd37ece65d,2023-06-13 15:44:00,8,5,0.9
1c7dbc7e-acd6-48c0-b5b2-0b0734251adc,2023-06-14 09:00:42,-2,5,0.9
94b46875-413e-4f93-8e22-0bff41aa8baa,2023-06-14 09:17:02,-8,-6,0.95
12b96d85-13a3-4212-8c40-ee021be16f58,2023-06-14 11:14:00,-6,-8,0.9
1770876d-1222-441f-9545-f6e27ea4274e,2023-06-14 11:54:43,-8,-5,0.9
eb83e1a2-0282-47b6-bdec-e97dcb67e81b,2023-06-14 12:40:50,-5,3,0.6
4adb68e9-a5b6-48db-b3b8-bfbfe3e671d8,2023-06-15 08:02:24,-5,5,0.9
b9496feb-111a-440f-adbf-b42fd29325e9,2023-06-15 09:31:23,-1,7,0.9
8ad58c03-8333-41c3-804c-b7cf719825b4,2023-06-15 09:55:35,-2,5,0.8
84a38a45-93d4-4e6a-9d92-4e2f9a05c58a,2023-06-15 11:17:00,-8,7,0.9
6b189dda-cec8-4d04-b858-3e85e75f84b5,2023-06-15 12:18:26,-4,7,0.8
531f67a1-2d2d-4054-b968-58352baf72a9,2023-06-15 16:58:59,-3,6,0.9
a2399cfc-f718-4db5-99c6-38a615ca0724,2023-06-15 19:20:00,-6,8,0.9
494a7296-7df1-4b3f-8178-fc8079e4a683,2023-06-16 07:03:11,-5,3,0.8
20091d80-7e09-4011-b22f-767ff71f0727,2023-06-16 14:30:01,-6,4,0.8
09b1c1ec-e3c6-49bc-b3c5-d61da178f5ff,2023-06-16 14:47:05,-6,-8,0.9
ad621246-f9a8-46a7-af29-82c3fb9cd4b7,2023-06-17 11:00:00,-2,5,0.9
8ef511da-90cd-40bb-ad5b-056ee2035f48,2023-06-18 10:11:25,-2,1,0.4
