document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
59b45860-b6d7-40ee-b13e-a46acb7a5e22,2023-10-09 04:05:23,-7,3,0.95
42b7e651-d0c0-45fd-bc04-152293efade9,2023-10-09 04:34:00,-3,-7,0.8
2cc18765-cb33-44cc-8303-f2d1ef3e599e,2023-10-09 04:45:12,8,5,0.9
02d531e4-fa0c-4a21-9d08-8add9fe11cd1,2023-10-09 04:49:01,-1,7,0.9
d01a39dc-63b5-4a39-9d8a-008410bd505f,2023-10-09 07:57:53,-3,5,0.9
9e4289b6-d69e-4ae2-837a-11916d53a4bc,2023-10-09 09:06:19,-2,5,0.6
a93038c3-b484-42a1-9240-021b7c4670dc,2023-10-09 10:19:47,-2,3,0.9
5d108d66-00bc-4a25-a707-76c698cf49db,2023-10-09 12:16:00,-3,5,0.6
27542438-52ce-4612-a7d0-e4638e462244,2023-10-09 12:47:32,4,5,0.9
a89b5407-1536-4581-b076-fb1c07796a9b,2023-10-09 12:51:00,-3,-5,0.9
99c07d04-9bfb-4cae-8c05-2f23c2ee7f9d,2023-10-09 13:16:00,-2,5,0.9
b17cf441-ab3a-426d-b8d6-7e3be871c1c1,2023-10-09 13:25:00,-3,7,0.9
cc67bf87-f6a5-4657-a4b1-c9bfa13e2624,2023-10-09 15:02:09,-2,5,0.6
2558c6d4-c2ca-4148-9fa0-359be293cbdb,2023-10-10 04:59:51,-4,2,0.8
16270c98-e72d-498b-9986-181fcf6938ea,2023-10-10 04:59:55,-1,2,0.6
dcc3254b-6df7-4c4f-85d0-0fda349ae557,2023-10-10 08:05:16,-7,-5,0.9
5a4c1bfe-57de-443d-929e-30045948fd63,2023-10-10 08:26:31,-5,-3,0.8
0d3f8e45-1caa-4fb1-85f3-8c60bb6c6bb5,2023-10-10 08:31:00,-7,-3,0.9
f4eb8e2b-5f01-4a63-9d86-76decebd6418,2023-10-10 10:07:55,-8,-6,0.95
32f695cf-4c70-4b43-b96d-64db6bf0ec08,2023-10-10 12:00:00,-8,2,0.7
292c7f5c-cdbb-4814-ae0a-0d2bba2e007e,2023-10-10 15:45:25,-2,6,0.9
c72d372c-dc42-439d-ab82-08c24ad18df1,2023-10-10 21:56:15,-1,5,0.6
df7a61b9-0850-4ab1-84bb-66bb77cf94ad,2023-10-11 08:30:00,-2,6,0.9
4822e6c5-19be-4fc7-9ba5-0009cbe3d127,2023-10-11 08:43:56,-8,-6,0.9
78749ce4-b10f-4d00-b285-4fc7e96a7a62,2023-10-11 11:00:00,-5,-3,0.9
0cdc3435-3375-4027-8062-b66804ea89d1,2023-10-11 13:27:47,-5,3,0.6
71e54c26-94d4-448e-9f84-218078ccd662,2023-10-11 14:23:25,-3,4,0.65
6def2a58-f811-4cc6-9676-571c9622d91a,2023-10-11 14:38:36,-3,6,0.6
f9fcfbd5-8cb8-4c6d-9686-d3829af59a23,2023-10-11 14:59:53,-2,5,0.8
ca20f824-ea06-49fc-bad7-f9f7bafb1ace,2023-10-11 15:04:38,-3,5,0.9
4d626247-8f65-4a26-b4c8-c265dcbea57e,2023-10-11 15:47:44,-4,6,0.75
85f3ada9-600d-4f37-a08d-94671c70d563,2023-10-11 16:46:45,-5,-3,0.75
efda8372-123f-49d2-9ed2-8e988dfe3321,2023-10-11 17:23:00,-7,3,0.85
ac461acd-90ce-442c-97ef-e3764563f2a4,2023-10-12 08:53:12,-5,-7,0.6
65744eb1-b439-486e-9848-db4f78f8385b,2023-10-12 09:05:00,-5,1,0.9
8e25a0bf-05b8-49b6-9130-d8001b20ebf4,2023-10-12 09:09:59,-1,3,0.85
7e3235c2-5df7-46c0-9a53-60495a331df2,2023-10-12 11:22:00,-2,6,0.9
bf312757-ee03-4fc5-b046-c7b0c2304781,2023-10-12 12:41:52,-4,-7,0.6
91050112-4400-4183-93e9-b59af83adc4e,2023-10-12 13:00:01,-4,1,0.6
479b654f-d089-4a26-939b-cca6dede4388,2023-10-12 19:09:00,-2,5,0.65
3cd55fc7-ecf1-457d-9305-bcff262eef08,2023-10-13 06:00:00,7,8,0.9
84a6607b-4a66-4496-b133-e9727e7885dd,2023-10-13 06:40:58,-5,3,0.75
c00cab11-afe5-4757-93d3-3206f39504c9,2023-10-13 06:58:53,-5,3,0.9
ee35d9f8-2bd4-4a7d-a40b-bf935bb89463,2023-10-13 09:21:05,-3,5,0.9
e8ce34fb-a680-437c-b05d-4be1a364edab,2023-10-13 12:20:00,-8,-7,0.9
b6e6be8e-2514-4ca9-b9ad-95543385b498,2023-10-13 13:28:00,-5,-3,0.6
4683b7b3-f71e-487c-9a5c-f1f48d39f232,2023-10-14 15:00:00,-8,-5,0.8
f10d6a04-8c97-4cb2-b5c4-d9c91315ac62,2023-10-15 04:30:26,-2,5,0.9
45e2fb4f-ce59-4bb2-a137-cf097ae9572d,2023-10-15 13:09:19,-3,6,0.8
