document_id,date,short_term_sentiment,long_term_sentiment,relevancy_factor
f2d08b04-daf0-49eb-80ca-9f92aecb339b,2022-11-21 08:29:27,0,0,0
ac77ba12-8936-49a9-b31a-878b6587471e,2022-11-21 13:20:09,0, 0, 0.1
3a352996-4ef3-4202-a5f9-be62fb9dd5f4,2022-11-22 07:00:00,1, -4, 0.75
298ce376-3e2d-4d0c-a265-4232ef7fb77f,2022-11-22 08:00:00,2, 5, 0.4
b53287af-815b-4372-bcd6-6480cdb42738,2022-11-22 08:00:00,0,0,0
9ade01be-5d34-4a87-ae94-43809f3da4a2,2022-11-22 08:11:56,0, 0, 0.1
43dfc945-36ff-4b5d-805d-5079d95fe0f1,2022-11-22 09:05:46,0, 0, 0.1
bed79771-8f08-4ba3-9cd4-9090d3fc0fec,2022-11-23 07:55:13,0, 0, 0.1
3a97d11a-c0be-4861-bd3d-86bfedca975f,2022-11-23 11:28:49,0,0,0
66c8fdf2-819e-4547-8691-53b77ce7c1dc,2022-11-23 13:28:39,0,0,0
4b53d9cc-8570-48f6-96f7-dfbc27fb8e51,2022-11-23 13:30:00,-3, -2, 0.75
04d581fd-9d3c-4540-9e61-a5a63cbc9cbe,2022-11-23 17:06:32,0,0,0
37d5b053-b4ab-4c66-82b7-cf0c87a1d7ea,2022-11-23 17:28:41,0,0,0
8e9d973e-c039-4a04-8d69-76ec26026c28,2022-11-24 05:00:00,4, 6, 0.75
b55d3967-218b-4e82-967a-908bedb5d65b,2022-11-24 08:12:00,0, 0, 0.1
cdbebb69-2ec8-4b14-a4dc-af372b080da5,2022-11-24 08:54:03,0,0,0
db81f4ce-af7b-4003-b358-131a2f1ceaff,2022-11-24 22:15:00,0, -3, 0.2
e7e23be4-ed86-4514-8abb-9681311c1e57,2022-11-25 07:26:10,0, 0, 0.2
11c384d1-e41b-446b-a1b2-dff3d5b15a16,2022-11-25 14:05:19,0, 0, 0.0
c675d484-20ec-4f12-8bb8-a08ead9d24b5,2022-11-25 18:02:18,0, 0, 0.1
