23b705f7-d6da-49a1-9987-ab2cf3f5e00c,2023-06-01 08:27:00+00:00,"Die Deutsche Bank will künftig nur noch Bezahlkarten aus wiederverwertetem Kunststoff an ihre Kundinnen und Kunden ausgeben. Von Mitte 2023 an werde die Herstellung von Kredit-, Spar- und Girokarten schrittweise auf recyceltes Material umgestellt, teilte Deutschlands größtes Geldhaus am Donnerstag in Frankfurt mit. Bis Ende 2024 sollen dann 99 Prozent aller neu ausgegebenen Karten der Bank auf Basis von recyceltem PVC produziert werden. Die Bank werde alle Karten der etwa 19 Mio Kundinnen und Kunden in Deutschland von Deutscher Bank, Postbank und Norisbank entsprechend ersetzen. „Der Austausch findet im regulären Tagesgeschäft statt, also bei Ablauf der Karte beziehungsweise bei Ausstellung einer Ersatzkarte. Die Kunden müssen selbst nicht aktiv werden“, hieß es von der Deutschen Bank. Von Oktober 2023 an ist auch die Rückgabe abgelaufener Karten in Filialen der Deutschen Bank und Postbank möglich. Die Bank übergibt die Karten zunächst an die gdw - Genossenschaft der Werkstätten für behinderte Menschen Mitte eG. Dort werden die Karten in einem datenschutzkonformen Prozess geshreddert und für das eigentliche Recycling vorbereitet. Ein Entsorgungsunternehmen bereitet die Karten im Anschluss zu rPVC-Rohstoff auf und führt sie in den Produktionskreislauf zurück. Auch andere Finanzdienstleister experimentieren teils schon länger mit Alternativen zu Bezahlkarten aus Plastik. So gibt es zum Beispiel beim Hamburger Fintech-Unternehmen Tomorrow eine Debitkarte aus Holz, und die alternative GLS Bank hat nach eigenen Angaben die „weltweit erste Holzbankkarte ganz ohne Plastikkern“ im Angebot. Nach Schätzungen des Kartenproduzenten Giesecke + Devrient, einem der Partner der Deutschen Bank in dem Projekt, wird sich der Ausstoß von klimaschädlichem Kohlendioxid durch die Herstellung von Karten aus recyceltem Plastik im Vergleich zum üblichen Verfahren um rund 65 Prozent verringern. (dpa/eigener Bericht)"
99ce290f-3507-4974-9298-8a9b381866d7,2023-06-01 12:55:00+00:00,"Die FIL Fondsbank – auch unter dem Namen FFB am Markt bekannt – hat Jan Schepanek zum Geschäftsführer berufen. Damit verantwortet Schepanek seit dem 1. Juni das Gesamtgeschäft und leitet zudem die Ressorts Privatkunden-Vertrieb, den Kundenservice, das Marketing, die Vermögensverwaltung sowie Personal und Recht. Die Fondsbank gehört zu Fidelity. Für das Unternehmen ist Schepanek bereits seit 2015 tätig. Schepanek war zuletzt Leiter Personal Investing & Advisory Deutschland bei Fidelity Bei Fidelity war er in verschiedenen Führungspositionen tätig, leitete seit Juni 2021 als Leiter Personal Investing & Advisory Deutschland das Direktgeschäft mit Privatkunden sowie das FFB-Advisory-Plattformgeschäft in Deutschland. Bevor er zu Fidelity International wechselte, arbeitete er im Vertrieb bei Morgan Stanley, Deutsche Bank und Sal. Oppenheim. Im Jahr 2009 hatte Fidelity die damalige BHF-Tochter Frankfurter Fondsbank übernommen – die BHF-Bank wiederum gehörte zuvor zu Sal. Oppenheim. Zum 1. Januar 2020 übernahm die FFB das Retail-Geschäft der Metzler-Fondsplattform. Mit der Berufung von Jan Schepanek besteht die Geschäftsführung der FIL Fondsbank mit Tina Kern, Peter Nonner und Oliver Schulte nun aus vier Verantwortlichen. Stuart Welch, globaler Leiter Personal Investing & Advisory bei Fidelity International, stellte in einer Pressemitteilung klar: „Deutschland ist für Fidelity einer der zentralen Wachstumsmärkte.“"
b9118de9-9118-457c-be23-07be301fadfd,2023-06-05 04:00:00+00:00,"Zur Ausgabe Artikel 18 / 38 Der Null-Risiko-CEO Wie Christian Sewing die Deutsche Bank in eine neue Phase führt Christian Sewing hat die Deutsche Bank aus der Skandalära geführt, nun muss er sich als Wachstumsmanager beweisen. Die Zwischeninventur zeigt: Seine neue Rolle behagt ihm noch nicht. Von Katharina Slodczyk 06.06.2023, 10.18 Uhr • aus manager magazin 6/2023 Sie können den Artikel leider nicht mehr aufrufen. Der Link, der Ihnen geschickt wurde, ist entweder älter als 30 Tage oder der Artikel wurde bereits 10 Mal geöffnet. manager magazin plus Jetzt weiterlesen. Mit dem passenden manager Abo. Einen Monat für € 0,99 testen. Jederzeit kündbar. Ihre Vorteile: manager magazin+ und Harvard Business manager+ im Paket Alle Inhalte von m+ und HBm+ auf der Seite manager-magazin.de und in der manager-Nachrichten-App Der Inhalt der gedruckten Magazine inkl. E-Paper (PDF) Jetzt für € 0,99 testen Ihre Vorteile: Alle Inhalte von m+ auf der Seite manager-magazin.de und in der manager-Nachrichten-App m+-Newsletter mit besonderen Leseempfehlungen Der Inhalt des gedruckten Magazins inkl. E-Paper (PDF) Jetzt für € 0,99 testen Sie sind bereits Digital-Abonnentin oder -Abonnent? Hier anmelden Weiterlesen mit manager+ Immer einen Einblick voraus Ihre Vorteile mit manager+ manager magazin+ in der App Harvard Business manager+ in der App Das manager magazin und den Harvard Business manager lesen als E-Paper in der App Alle Artikel in der manager-App Preis wird geladen... Sie haben bereits ein Digital-Abonnement? manager+ wird über Ihren iTunes-Account abgewickelt und mit Kaufbestätigung bezahlt. 24 Stunden vor Ablauf verlängert sich das Abo automatisch um einen Monat zum Preis von zurzeit 24,99€. In den Einstellungen Ihres iTunes-Accounts können Sie das Abo jederzeit kündigen. Um manager+ außerhalb dieser App zu nutzen, müssen Sie das Abo direkt nach dem Kauf mit einem manager-ID-Konto verknüpfen. Mit dem Kauf akzeptieren Sie unsere Allgemeinen Geschäftsbedingungen und Datenschutzerklärung ."
8d27321b-7fad-46e8-94dc-fad62eeb0127,2023-06-07 08:41:33+00:00,"Christian Sewing hat die Deutsche Bank seit seinem Antritt 2018 als CEO wieder auf Vordermann gebracht. Das gilt nicht nur für den operativen Bereich, sondern auch für die zahlreichen Rechtsstreitigkeiten. Deren Anzahl sank, nun musste das Finanzinstitut jedoch wieder eine Strafe bezahlen. Die Summe ist mit 725 Millionen Dollar nicht gerade gering. Eine Einheit der Deutschen Bank hat einen Rechtsstreit mit verschiedenen Hedge-Fonds und anderen Institutionen beigelegt. Diese versuchten Schadenersatz für ein Darlehen in Höhe von 725 Millionen Dollar zu erhalten, das die Bank für ein Unternehmen für erneuerbare Energien arrangiert hatte, das dann in Konkurs ging. Das berichtet die Nachrichtenagentur Bloomberg. Die Anwälte der Deutschen Bank bestätigten, dass sie sich auf einen Vergleich geeinigt hätten. Die Bedingungen der Vereinbarung wurden nicht bekannt gegeben. Das Darlehen wurde an das Unternehmen SunEdison vergeben, das 2016 Konkurs anmeldete. Die 2018 eingereichte Klage forderte Schadenersatz in Höhe von mehreren hundert Millionen Dollar, weil die Deutsche Bank angeblich Details über die finanzielle Lage von SunEdison verschwiegen und falsch dargestellt habe, um Gebühren zu kassieren. Auch dieser Rechtsstreit betrifft nicht mehr die Amtszeit von CEO Sewing, der erst 2018 bei der Deutschen Bank den Vorstandsvorsitz übernahm. Das gilt für viele Skandale und Verfehlungen, die im Zuge der Finanzkrise 2008 oder in den Jahren danach – vor allem im Investment Banking – ihren Ausgang nahmen. Obwohl 725 Millionen Dollar auch für die Deutsche Bank kein kleiner Betrag ist, kann diese Summe gut aus den Rückstellungen für Rechtsrisiken beglichen werden. Denn zum ersten Quartal hatte das Finanzinstitut 1,2 Milliarden Euro für derartige Fälle zurückgestellt, bei 1,9 Milliarden Euro Eventualverbindlichkeiten. Die Deutsche Bank verdiente im vergangenen Jahr rund fünf Milliarden Euro und kann sich neben Ausschüttungen an die Aktionäre auch höhere Rückstellungen für Rechtsrisiken leisten. Der Kurs kommt seit geraumer Zeit hingegen nicht vom Fleck und pendelt in einer Seitwärtsrange von 9,10 Euro bis 10,20 Euro. Zwar notiert die Aktie aktuell näher an der oberen Begrenzung, für einen Ausbruch müsste aber noch die 200-Tage-Linie bei 9,94 Euro aus dem Weg geräumt werden."
23edb90f-baf7-4af8-910a-54cb42f9fe05,2023-06-09 01:38:00+00:00,"Hamburg. Stefan Knoll geht Ende Juni mit 58 in den Vorruhestand. Er ist seit 42 Jahren im Unternehmen. Wie die Nachfolge geregelt ist. Eine Unternehmenszugehörigkeit von 42 Jahren können sicherlich nicht viele Top-Manager vorweisen. Stefan Knoll, bei der Deutschen Bank in Hamburg der Sprecher der Geschäftsleitung Nord und verantwortlich für das regionale Privatkundengeschäft, begann schon mit 16 Jahren eine Ausbildung im Unternehmen. Nun hat sich der gebürtige Reinbeker entschieden, zum 1. Juli mit 58 Jahren in den Vorruhestand zu gehen. „Von den 42 Jahren bei der Deutschen Bank durfte ich immerhin 38 Jahre in Hamburg tätig sein“, sagt Knoll. „Dabei hatte ich immer einen direkten Bezug zum regionalen Markt und zu unseren Kunden. Es waren gerade die persönlichen Begegnungen und Gespräche mit den Menschen der Region, die mich immer begeistert und meine Aufgabe hier vor Ort so attraktiv gemacht haben.“ Deutschen Bank in Hamburg: Geschäftsleiter geht in den Vorruhestand Die von Hamburg aus geführte Region Nord der Deutschen Bank umfasst über die Hansestadt hinaus die Bundesländer Bremen, Schleswig-Holstein und Niedersachsen mit insgesamt mehr als einer Million Privat- und Firmenkunden. Allein in Hamburg hat die Bank mehr als 1800 Beschäftigte (einschließlich Postbank). Zwar ist seit 2008 die Zahl der Filialen in der Stadt von 46 auf 15 gesunken; Knoll war aber auch im Jahr 2017 in den Aufbau eines „regionalen Beratungscenters“ an der Binnenalster für die Beratung von Kunden per Telefon und Video eingebunden. Als Leiter des Privatkundengeschäfts hat er sich schon früh für die Geldanlage in Aktien und Fonds starkgemacht – lange vor Beginn der Nullzinsphase. Zinsen: Verdacht Geldwäsche - Viele Sparer haben überraschendes Problem Finanzen: Diskriminierung durch Online-Banking? Was Senioren fordern Geldanlage: Bankenprofessor warnt „Sorgen um Erspartes muss man immer haben“ Deutschen Bank in Hamburg: Nachfolger ist bereits geregelt Nachfolgerin von Stefan Knoll in dieser Position wird Sabine Niemeyer, die zuletzt in verantwortlicher Funktion in Bremen und Niedersachsen für die Deutsche Bank tätig gewesen ist. Sie arbeitete im Lauf ihrer Karriere bereits seit 1999 und noch einmal seit 2007 jeweils für mehrere Jahre in Hamburg für den Konzern. Die Rolle des Sprechers der regionalen Geschäftsleitung übernimmt Uwe Hadeler, zusätzlich zu seiner Aufgabe als regionaler Leiter der „Unternehmensbank“ innerhalb der Deutschen Bank, die von Hadeler seit 2019 geführt wird. Neben Niemeyer und Hadeler gehört weiterhin Anke Sahlén der Geschäftsleitung an. Sie ist auch künftig für das Geschäft mit vermögenden Privatkunden (Wealth Management) in der Region verantwortlich."
acd49b92-1afd-42a6-84a7-c888ba6b18e6,2023-06-12 15:41:20+00:00,"Die US-Großbank J.P. Morgan will mit einem Vergleich eine Sammelklage wegen Geschäften mit dem verstorbenen Sexualstraftäter Jeffrey Epstein beilegen. Es gebe eine grundsätzliche Einigung mit einem Opfer von Epstein, teilten J.P. Morgan und die Klägeranwälte am Montag mit. Dadurch wäre ein drohender Zivilprozess gegen das Geldinstitut vom Tisch. Mehrere Frauen waren mit einer Sammelklage gegen J.P. Morgan Chase vorgegangen. Sie werfen der Großbank vor, weiter mit Epstein zusammengearbeitet zu haben, obwohl sie von dessen Taten wusste oder hätte wissen müssen. Die US-Großbank habe die kriminellen Aktivitäten des umstrittenen Investors dadurch mit ermöglicht. Das Finanzinstitut hatte die seit 1998 laufende Zusammenarbeit mit Epstein erst 2013 beendet und damit Jahre nach einer Verurteilung des Investors wegen Sexualverbrechen. Zu finanziellen Details machten die Beteiligten keine Angaben. Eine mit der Angelegenheit vertraute Person sagte, J.P. Morgan zahle 290 Millionen Dollar, gestehe aber keine Schuld ein. Jegliche Verbindung mit Epstein sei ein Fehler gewesen, erklärte J.P. Morgan. ""Wir hätten niemals mit ihm weiter Geschäfte gemacht, wenn wir geglaubt hätten, dass er unsere Bank in irgendeiner Weise dazu benutzt, um abscheuliche Verbrechen zu begehen."" J.P. Morgan-Chef musste unter Eid aussagen Epstein hatte sich 2019 in einem Gefängnis in New York das Leben genommen, nachdem er wegen Sexhandel und sexuellem Missbrauch von Minderjährigen verhaftet worden war. Er war bis 2013 ein wichtiger Kunde im Privatbank-Geschäft von J.P. Morgan. Epstein, der sich selbst in der Öffentlichkeit als brillanter Finanzier darstellte, hatte in den USA Zutritt zu den höchsten Kreisen der Gesellschaft – darunter auch US-Präsidenten. Selbst nachdem Epstein 2008 als Sexualstraftäter registriert worden war, tat dies seinen Verbindungen zu den Mächtigen in Wirtschaft und Finanzwelt keinen Abbruch. Wegen der Beziehungen zu Epstein hatte eine ungenannte Frau im Namen von Opfern die Sammelklage gegen J.P. Morgan angestrengt. Sie warf der Bank vor, interne Warnungen über sexuellen Missbrauch von Mädchen und jungen Frauen durch Epstein ignoriert und stattdessen weiter mit ihm Geschäfte gemacht zu haben. Für das Institut war der Fall ein PR-Desaster, zumal J.P. Morgan-Chef Jamie Dimon (67) vergangenen Monat unter Eid aussagen musste. Er habe vor der Verhaftung von Epstein im Juli 2019 kaum etwas von dem Mann gehört, hatte Dimon gesagt. Mit dem Vergleich soll diese Klage nun beigelegt werden. Die größte Bank der USA sieht sich jedoch weiterhin mit Klagen der US-Regierung und den Britischen Jungferninseln konfrontiert, wo Epstein zwei Nachbarinseln besaß und Opfer in seiner Villa missbraucht haben soll. Auch die Klage von J.P. Morgan gegen ihren früheren Spitzenmanager Jes Staley (66) ist weiterhin anhängig. Die Bank wirft Staley vor, seine Beziehungen zu Epstein verheimlicht zu haben. Staley, der drei Jahrzehnte bei J.P. Morgan Karriere machte, war von 2009 bis 2013 Chef der Investmentbanking-Sparte. Von Ende 2015 bis Ende 2021 war er Chef der britischen Großbank Barclays, verlor den Posten aber wegen seiner Verbindungen zu Epstein. Auch die Deutsche Bank hatte vergangenen Monat einen 75 Millionen Dollar (70 Millionen Euro) schweren Vergleich im Epstein-Prozess geschlossen. Ein US-Richter bemängelte jedoch fehlende Informationen und lehnte den Deal vorerst ab."
4aea91d1-4d9c-4d5f-99c7-20afbc626e41,2023-06-13 06:35:49+00:00,"Die größten deutschen Konzerne produzieren gigantische Müllberge. Im Vergleich zum Vorjahr ist die Menge sogar noch gestiegen. Mit Abstand am meisten fällt bei RWE an; der Energiekonzern produzierte im vergangenen Geschäftsjahr 4,5 Millionen Tonnen Abfall. Es folgen die Chemieriesen BASF (2,2 Millionen Tonnen) und Bayer (gut eine Million Tonnen) sowie der Baustoffriese Heidelberg Materials. Erst danach kommen die Autobauer: BMW, Mercedes-Benz und Volkswagen. Am wenigsten Müll entsteht bei SAP: 212 Tonnen. Was mit diesen Abfällen geschieht, hat nun die Plattform Resourcify untersucht, die sich der Förderung der Kreislaufwirtschaft verschrieben hat. In einer umfassenden Analyse der Jahres- und Nachhaltigkeitsberichte der Dax-40-Unternehmen kommt sie zu dem Ergebnis, dass die durchschnittliche Recyclingquote der Konzerne bei 69 Prozent liegt. ""Es ist erfreulich zu sehen, dass die Recyclingquote der Dax-Unternehmen im Schnitt um 13 Prozentpunkte im Vergleich zum Vorjahr gestiegen ist"", so Resourcify-CEO Gary Lewis. Allerdings agieren die Konzerne dabei höchst unterschiedlich. Die Menge des produzierten Abfalls variiert naturgemäß je nach Branche erheblich. Dass die großen Industriekonzerne mehr Abfälle produzieren als etwa Versicherer Allianz, Onlinehändler Zalando oder die Deutsche Bank, liegt auf der Hand. Zehn der 40 Dax-Konzerne – darunter Adidas, Continental, die Deutsche Post oder die Commerbank – machen gar keine Angaben dazu. Besonders auffallend sind die deutschen Autobauer: BMW, Mercedes-Benz, Volkswagen und Daimler Truck produzieren zwar auch viel Abfall – erreichen aber Recyclingquoten von teils deutlich über 95 Prozent. Recycling-Champion im Dax ist der Chipkonzern Infineon, der als einziger der untersuchten Dax-Konzerne 100 Prozent seiner Abfälle recycelt hat (allerdings auch nur gut 18.000 Tonnen produziert hat). Die Abfall-Großproduzenten von RWE recyceln lediglich 16 Prozent, die Chemieriesen BASF und Bayer je rund die Hälfte ihrer Abfälle. Die schlechtesten Recyclingquoten hat der Duftkonzern Symrise: Er recycelt nur rund 7 Prozent seiner Abfälle. Insgesamt wurden im abgelaufenen Geschäftsjahr 31 Prozent des anfallenden Mülls gar nicht recycelt. Das entsprach mindestens 4 Millionen Tonnen. Und auch der Recycling-Begriff, den die Konzerne in ihren Berichten verwenden, ist noch verbesserungswürdig. So zählen die meisten Konzerne die ""thermische Verwertung"" von Abfall, also die klassische Müllverbrennung, als Recycling, was allgemein nicht üblich ist."
5ddf9056-2213-4256-acdc-22edb49f4e99,2023-06-13 18:35:00+00:00,"Startseite Frankfurt Auch Dinos sind beim J.P.-Morgan-Lauf unterwegs Von: Thomas Stillbauer Das „Koalakollektiv“ plant beim J.P.-Morgan-Lauf in Frankfurt eine Protestaktion mit lebensgroßen Tyrannosaurus-Rex-Kostümen und einem Banner gegen den „Klimakiller Nr. 1“. Frankfurt - Nicht nur Menschen, auch andere Zweibeiner nehmen diesmal am Firmenlauf der Bank J.P. Morgan teil: Zwölf Exemplare der einst gefürchteten Art Tyrannosaurus Rex mischen sich unter die Zehntausenden Läuferinnen und Läufer. In den Dinosaurierkostümen stecken Aktivist:innen der Frankfurter Gruppe „Koalakollektiv“, die für Klimagerechtigkeit und einen sozial-ökologischen Wandel kämpft. Ihr Protest am Mittwoch richtet sich dagegen, dass J.P. Morgan klimaschädliche fossile Energieträger finanziere. Die Dinosaurier sollten „die Rückwärtsgewandtheit der Bank“ symbolisieren und zugleich darauf aufmerksam machen, dass die menschengemachte Umweltzerstörung das Aussterben zahlreicher Tier- und Pflanzenarten zur Folge habe. Mehr als eine Million Arten seien vom Aussterben bedroht, Lebensgrundlagen der Menschen gefährdet. J.P.-Morgan-Lauf in Frankfurt: Banner an der Brücke An der Fußgängerbrücke über die Eschersheimer Landstraße (in Höhe Hausnummer 126) will das Koalakollektiv um 19 Uhr ein Banner anbringen. Darauf werde J.P. Morgan als „Climate Killer No. 1“ bezeichnet. Die Bank habe seit dem Pariser Klimaabkommen von 2015 mehr Geld als jede andere Bank an die fossile Industrie gegeben. Mehr als 400 Milliarden Dollar seien laut der Studie „Banking on Climate Chaos“ von 2016 bis 2022 seitens J.P. Morgan an klimaschädliche Kohle-, Öl- und Gasunternehmen geflossen. „J.P. Morgan ist der Klimakiller Nr. 1 unter den Banken“, sagt Kerstin Kreß, Sprecherin des Koalakollektivs. „Durch den Firmenlauf für einen guten Zweck will sich die Bank ein positives Image verschaffen. Aber wir lassen uns nicht blenden!“ Gleichzeitig pumpe J.P. Morgan „Milliarden in die Zerstörung unserer Lebensgrundlagen und macht uns damit alle zu Verlierern“. Die Gruppe fordere den sofortigen Stopp der Finanzierung von Kohle, Öl und Gas. Die Bank J.P. Morgan Chase & Co., gegründet im Jahr 2000 aus der Fusion der Chase Manhattan Bank und J.P. Morgan und Co., gilt als die größte Bank der USA und laut Bilanzsumme als fünftgrößte der Welt – hinter vier chinesischen Banken. Zum Vergleich: Die Deutsche Bank lag 2022 laut Marktreport des US-Finanzdienstleisters S&P Global auf Platz 22. In Europa hat J.P. Morgan SE mit Sitz in Frankfurt im vorigen Jahr an Größe gewonnen, indem sie die Banken in Deutschland, Irland und Luxemburg zusammenlegte unter dem Dach einer Europäischen Aktiengesellschaft (SE). Etwa 4000 Mitarbeiter:innen arbeiten in den 14 europäischen Niederlassungen, etwa 700 von ihnen in Frankfurt. J.P. Morgan nahm auf FR-Anfrage am Dienstag zu den Vorwürfen Stellung. „Der Kampf gegen den Klimawandel ist ein wichtiges Anliegen, das wir vollumfänglich unterstützen“, heißt es in dem Statement. „Wir unterstützen den Übergang zu sauberer und nachhaltiger Energieversorgung sowie in eine CO2-arme Wirtschaft. Allein in den vergangenen zwei Jahren haben wir dafür 175 Milliarden US-Dollar zur Verfügung gestellt. Noch gelingt es nicht, die notwendige Energiesicherheit ausschließlich mit sauberen Energieträgern zu gewährleisten. Wir arbeiten aktiv mit unseren Kunden an deren Transitionsplänen und werden bis 2030 eine Billion US-Dollar für grüne Initiativen zur Verfügung gestellt haben.“ Die Sprecherin bekräftigte auf Nachfrage, es handele sich tatsächlich um eine Billion Dollar. Im Vorfeld des Firmenlaufs hatte das Koalakollektiv eine Petition gegen „die dreckigste Bank der Welt“ (Petitionstext) gestartet und Briefe an Hunderte teilnehmende Unternehmen geschickt. Rückmeldungen habe es auf die Briefe nicht gegeben, sagt Kreß. „Ein Weiter-so führt zu immer mehr Hitzewellen und Luftverschmutzung“ Die Petition solle Läuferinnen und Läufern eine Stimme geben, um sich für einen sauberen Lauf einzusetzen, erklärt die Sprecherin. „Ein Weiter-so führt zu immer mehr Hitzewellen und Luftverschmutzung, die unsere Gesundheit gefährden und selbst Veranstaltungen wie diese zukünftig unmöglich machen könnten.“ Alle Teilnehmenden sollten Druck auf die Entscheidungsgremien bei J.P. Morgan ausüben. Am Lauf selbst äußert die Klimaschutzgruppe übrigens keine Kritik. Faktoren wie beispielsweise die Anreise der Teilnehmer:innen zum Ereignis, Verpflegung und Merchandiseartikel seien für „eher marginale Emissionen“ verantwortlich, verglichen mit den Geschäften der veranstaltenden Bank. „Wir wollen niemandem den Spaß verderben“, sagt Kreß, „die Leute sollen gern teilnehmen, aber wir sehen den Lauf als Feigenblatt für J.P. Morgan – bei einem anderen Ausrichter wäre die Veranstaltung in Ordnung.“ (Thomas Stillbauer) Klimaprotestanten der „Letzten Generation“ und anderen Gruppen droht in Hessen Präventivhaft. Das bestätigte das Innenministerium in Wiesbaden."
43f3b35e-a25d-48a3-bff4-8f0e7f125b02,2023-06-13 20:21:15+00:00,"Wer sich entscheidet, einen Weg mit der Deutschen Bahn zurück zu legen, geht oft ein gewisses Risiko ein. Wird der Zug pünktlich ankommen, fährt er überhaupt oder fällt er aus, geht mit der Strecke alles gut? Es gibt viele Umstände, die die Reise mit der Deutschen Bahn erschweren können. Bekamen Kunden bisher immerhin oft Geld zurück, wenn etwas nicht lief wie geplant, ist die Deutsche Bahn ab sofort nicht mehr ganz so großzügig. Deutsche Bahn macht kurzen Prozess Grundsätzlich gilt für Kunden der Deutschen Bahn, dass sie bei Verspätung oder Ausfall eines gewählten Zuges ein Entschädigungsgeld erhalten. Das Unternehmen hält sich dabei an eine Rechtsprechung der EU, wonach eine Verbindung mindestens eine Stunde zu spät sein muss, um das Entschädigungsrecht wirksam zu machen. So können Kunden bei einer Verspätung von 60 bis 119 Minuten 25 Prozent des Fahrpreises zurück verlangen, ab 120 Minuten sogar 50 Prozent. Allerdings schränkt eine neue EU-Verordnung die Gründe für die Entschädigung ab dem 7. Juni 2023 deutlich ein – so sollen Beförderungsunternehmen wie die Deutsche Bahn nicht mehr zahlen muss, wenn der Grund für die Verspätung außerhalb ihres Einflussbereiches liegt. Darunter fallen zum Beispiel extreme Wetterlagen wie Überschwemmungen oder Schnee, oder auch Notfalleinsätze im Zug oder an den Gleisen. Immerhin: Streiks des Personals sind davon ausgenommen, gelten nicht als „besonderer Umstand“. Deutsche Bahn: Kunden müssen schnell sein Sollte einem Kunden eine Entschädigung zustehen, muss er sich, im Gegensatz zu früher, beeilen. Seit dem 7. Juni bleiben den Betroffenen nur noch drei Monate Zeit, ihre Ansprüche geltend zu machen – vorher waren es zwölf. Mehr Themen: NRW: Zug-Unglück ++ Mehrere Verletzte ++ Wichtige Bahn-Strecke gesperrt Amerikaner besuchen deutschen Aldi – erst hier wird ihnen alles klar Deutsche Post: Kunden erhalten mysteriöse Briefe – Detail auf dem Umschlag verwirrt Sparkasse, Deutsche Bank & Co.: Wichtige Bargeld-Regel für Kunden – es geht um eine Menge Geld 11.11.: Köln erwartet Karnevals-Ansturm – Experten warnen vor gefährlichem Trend! Immerhin wird die Deutsche Bahn durch die neue EU-Regel aber auch flexibler, wenn Kunden den Zug wegen Verspätungen oder Ausfällen wechseln möchten. Ab sofort ist es möglich, auch auf Verbindungen von anderen Transportunternehmen (wie zum Beispiel Flixtrain) umgebucht zu werden oder selbst umzubuchen. Reisende können die Alternative sogar selbst organisieren, erhalten dann die Kosten von der Deutschen Bahn zurück. Grundvoraussetzung dafür ist aber, dass die Deutsche Bahn mit der Wahl einverstanden ist."
07d03b05-5de6-4f08-95b5-4d805342de94,2023-06-14 07:56:00+00:00,"Startseite Frankfurt Kletterer an Deutsche-Bank-Komplex - Polizei Frankfurt im Einsatz Von: Florian Dörr Mehrere Menschen besetzen am Mittwochmorgen ein Vordach des Hochhauses der Deutschen Bank in Frankfurt. Die Greenpeace-Aktivisten harren bereits seit einiger Zeit aus. Frankfurt - Aktivisten der Umweltschutzorganisation Greenpeace sind am frühen Mittwochmorgen (14. Juni) auf das Vordach des Hochhauses der Deutschen Bank in Frankfurt geklettert. Die Polizei sei mit Einsatzkräften vor Ort, teilte ein Sprecher der Polizei am Mittwochmorgen mit. Anlass für den Protest sei die am Donnerstag stattfindende Hauptversammlung der Fondstochter der Deutschen Bank DWS, teilte Greenpeace mit. Die Umweltschutzorganisation fordert Klimaschutzmaßnahmen von den Unternehmen. „Die Deutsche Bank hat über ihre Beteiligung von rund 80 Prozent der Aktien massiven Einfluss auf ihre Fondstochter, die wegen mehrerer Greenwashing-Skandale in Verruf geraten ist“, heißt es bei Greenpeace. Die Umweltschutzorganisation legte zudem einen „5-Punkte-Plan“ vor, den die Deutsche Bank einleiten solle, um wirksamen Klimaschutz bei der DWS zu etablieren. Greenpeace-Aktion an Deutsche-Bank-Komplex in Frankfurt: Noch keine Anzeige wegen Hausfriedensbruch Die Greenpeace-Aktivisten hatten auf dem Dach des Sockel-Baus ein 100 Quadratmeter großes Banner entrollt. Darauf zu lesen: „DWS verpflichten, Klima schützen!“ Insgesamt soll eine zweistellige Zahl an Umweltschützern an der Aktion am Deutsche-Bank-Komplex beteiligt sein. Nachdem die Aktion im Frankfurter Bankenviertel in den Morgenstunden gestartet war, gab es kurz vor 9 Uhr noch keine Entwarnung. Das Vordach des Hochhauses ist noch nicht geräumt. Die Deutsche Bank soll noch keine Anzeige wegen Hausfriedensbruchs gestellt haben. Dem Vermögensverwalter DWS wird vorgeworfen, sogenannte grüne Finanzprodukte als „grüner“ verkauft zu haben, als diese tatsächlich sind - Greenwashing also. Ins Rollen gebracht hatte die Ermittlungen die frühere DWS-Nachhaltigkeitsbeauftragte Desiree Fixler mit öffentlicher Kritik an ihrem früheren Arbeitgeber. Die Frankfurter Staatsanwaltschaft hatte Anfang vergangenen Jahres Ermittlungen gegen Mitarbeiter und Verantwortliche der DWS wegen des Verdachts des Kapitalanlagebetrugs aufgenommen. Greenpeace-Protest gegen DWS in Frankfurt Die DWS hatte die Greenwashing-Vorwürfe stets zurückgewiesen. Im Juni vergangenen Jahres wurde jedoch der Chef ausgetauscht: Asoka Wöhrmann wurde durch Stefan Hoops von der Deutschen Bank ersetzt. In seinem vorab veröffentlichten Redetext zur diesjährigen DWS-Hauptversammlung sagte Hoops zu den Greenwashing-Vorwürfen: „Die DWS arbeitet seit Beginn der Untersuchungen aktiv, offen und transparent mit den Behörden zusammen. Die Aufklärung der Vorwürfe und der Abschluss der externen Untersuchungen haben für die Geschäftsführung weiterhin höchste Priorität.“ (fd)"
